Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.548518400e1,-1.788806251e-2,1.263762373e-2,-1.585940301e-2,2.704095002e-2
3.549511600e1,-2.371447486e-2,-4.870401733e-3,-1.870348871e-2,3.059277073e-2
3.550504800e1,-2.994311627e-2,8.604716873e-3,-2.169667840e-2,3.796547403e-2
3.551498000e1,-1.031320933e-3,-1.022259576e-2,-3.112765253e-2,3.277950333e-2
3.552491300e1,-1.184397385e-2,-7.018750990e-3,-1.526123285e-2,2.055353522e-2
3.553484500e1,5.519789848e-3,-3.392052026e-3,-2.573768914e-2,2.654058664e-2
3.554477700e1,1.116096424e-3,-6.131573059e-3,-3.217371941e-2,3.277178786e-2
3.555470900e1,1.859346055e-3,-8.917067824e-3,-3.292333245e-2,3.416016812e-2
3.556464200e1,7.318219794e-3,-3.995530363e-3,-2.454134881e-2,2.591907416e-2
3.557457400e1,-2.968466934e-3,1.168291046e-2,-3.636558831e-2,3.831133260e-2
3.558450600e1,1.572097018e-2,-8.184192432e-3,-7.924731374e-3,1.941471804e-2
3.559443800e1,1.608770481e-2,-6.524670403e-4,-2.992721915e-2,3.398350196e-2
3.560437000e1,4.016945790e-4,-1.232396630e-2,-1.974897087e-2,2.328225406e-2
3.561430300e1,-8.239814071e-3,-2.319042273e-3,-1.675461173e-2,1.881460888e-2
3.562423621e1,-4.721946409e-3,-2.769935690e-4,-8.821109533e-3,1.000926954e-2
3.563416821e1,-1.887932088e-2,-1.674025864e-2,-1.637805104e-3,2.528532028e-2
3.564410021e1,-1.983480616e-3,-1.288608472e-2,-2.468986809e-2,2.792086963e-2
3.565403321e1,5.192336636e-3,1.079624416e-3,-5.905687809e-4,5.336170921e-3
3.566396521e1,8.044265821e-3,-7.631219421e-3,-2.334325433e-2,2.584285675e-2
3.567389721e1,3.956646379e-4,3.284289669e-3,-1.241422355e-2,1.284741435e-2
3.568382921e1,-1.438895162e-2,-1.831841301e-2,-1.900169671e-2,3.006111544e-2
3.569376221e1,-1.125206203e-2,-1.897189418e-2,-4.181343913e-3,2.245050791e-2
3.570369421e1,5.042981389e-3,-1.583903826e-2,-1.570620596e-2,2.286901179e-2
3.571362621e1,1.253210433e-2,-6.381824752e-3,-1.271301627e-2,1.895790360e-2
3.572355821e1,7.629172895e-3,-1.670205988e-2,-1.121612906e-2,2.151661299e-2
3.573349021e1,6.008827211e-3,-7.871686164e-3,-1.780418694e-2,2.037298506e-2
3.574342321e1,-4.096207540e-3,-5.255185068e-5,-1.346321404e-2,1.407266180e-2
3.575335521e1,-2.143433942e-2,-5.298874732e-3,-9.571307302e-3,2.406488943e-2
3.576328721e1,-2.895554896e-3,-1.469715927e-3,-1.915255487e-2,1.942587607e-2
3.577321921e1,-6.128809336e-3,4.227673961e-3,-1.615819573e-2,1.779108823e-2
3.578315221e1,1.114509910e-2,-9.890930727e-5,-1.938351989e-3,1.131283454e-2
3.579308421e1,-3.736411915e-3,1.301340784e-2,-1.765625238e-2,2.224978215e-2
3.580301621e1,-5.699418141e-3,-8.950250773e-3,-3.038037837e-2,3.218008306e-2
3.581294821e1,4.743311587e-3,-8.764446359e-3,8.688962460e-3,1.322167135e-2
3.582288121e1,-8.031287743e-4,-9.237687103e-5,-1.121963739e-2,1.124872493e-2
3.583281321e1,-6.913418882e-4,-8.881728714e-3,4.497678280e-3,9.979587590e-3
3.584274521e1,2.545037158e-3,3.562562317e-3,1.567053795e-4,4.381052496e-3
3.585267721e1,-2.009855670e-2,-4.142012252e-3,1.407775640e-2,2.488556755e-2
3.586260921e1,-1.123976461e-3,-1.505505455e-2,1.054837704e-3,1.513375938e-2
3.587254221e1,2.102686157e-3,-7.092562951e-3,-8.824617863e-3,1.151519078e-2
3.588247421e1,1.128795845e-3,-1.229107571e-2,-5.905687809e-4,1.235692088e-2
3.589240621e1,6.912834160e-3,-2.158992103e-2,-8.973137140e-3,2.438091788e-2
3.590233821e1,-9.644954810e-3,-6.837871028e-3,-1.945134759e-2,2.276261313e-2
3.591227121e1,-8.031676034e-3,-1.042851825e-2,-1.241773188e-2,1.809590777e-2
3.592220321e1,-1.228727045e-2,-1.718190615e-2,-2.768539667e-2,3.482349929e-2
3.593213521e1,-5.309248972e-3,-7.041500313e-3,-1.960162103e-2,2.149405495e-2
3.594206721e1,-4.956323826e-3,-4.834185541e-3,-1.271652460e-2,1.447910542e-2
3.595199921e1,5.700199292e-3,-7.807777924e-3,-3.038154781e-2,3.188247348e-2
3.596193221e1,1.054088529e-3,8.345073089e-5,-4.310567379e-2,4.311864074e-2
3.597186421e1,-1.576244887e-3,7.128897915e-3,-5.148707271e-2,5.200215754e-2
3.598179621e1,-9.231849024e-3,1.803292271e-2,-6.121508539e-2,6.448022966e-2
3.599172821e1,-1.269961336e-2,1.040000394e-3,-4.729286492e-2,4.897935129e-2
3.600166121e1,5.515568890e-5,3.980345875e-3,-6.016551018e-2,6.029705474e-2
3.601159321e1,-7.837589588e-3,2.312624040e-2,-8.217033684e-2,8.572173040e-2
3.602152521e1,-6.632537828e-3,1.990868208e-2,-9.623990715e-2,9.850109597e-2
3.603145721e1,-1.691361945e-3,8.409511233e-3,-1.026765221e-1,1.030342117e-1
3.604139021e1,4.350917735e-3,9.645777075e-3,-1.091137218e-1,1.096256165e-1
3.605132221e1,1.484509382e-2,-3.869303595e-4,-1.145042700e-1,1.154632165e-1
3.606125421e1,3.824846484e-3,-1.406416163e-2,-1.285755944e-1,1.293990478e-1
3.607118621e1,1.414533286e-2,-1.516564001e-2,-1.329159826e-1,1.345241447e-1
3.608111821e1,5.284708939e-3,-9.212041581e-3,-1.363582385e-1,1.367711923e-1
3.609105121e1,1.199100391e-2,-4.108783621e-3,-1.314208496e-1,1.320307009e-1
3.610098321e1,-2.390569709e-2,1.433920003e-3,-1.656995666e-1,1.674212796e-1
3.611091521e1,-2.126970375e-2,-1.642503890e-2,-1.731851721e-1,1.752577702e-1
3.612084721e1,-1.564303319e-2,-2.663388457e-3,-1.800690991e-1,1.807669178e-1
3.613078021e1,-1.166779450e-2,5.955023691e-4,-1.751276171e-1,1.755168776e-1
3.614071221e1,-9.819599264e-3,-5.075949635e-3,-1.977306139e-1,1.980393534e-1
3.615064421e1,-2.407067080e-2,-3.988669021e-3,-1.926400280e-1,1.941790078e-1
3.616057621e1,1.990086143e-3,-8.794815335e-3,-2.077585888e-1,2.079541787e-1
3.617050921e1,-1.532944428e-2,-7.419385761e-3,-2.338050109e-1,2.344244490e-1
3.618044121e1,-3.156308737e-3,-4.513410944e-4,-2.206318188e-1,2.206548559e-1
3.619037321e1,1.696014136e-2,-1.088212514e-3,-2.591018200e-1,2.596585907e-1
3.620030521e1,2.090045665e-2,-6.379650319e-3,-2.356001061e-1,2.366113671e-1
3.621023721e1,1.730864912e-2,-5.572332563e-3,-2.594011974e-1,2.600377308e-1
3.622017021e1,7.953231982e-3,-2.086240863e-2,-2.737707299e-1,2.746796435e-1
3.623010221e1,4.196839035e-3,-1.106171689e-2,-2.613465661e-1,2.616142248e-1
3.624003421e1,1.170713073e-3,-1.281097541e-2,-2.878408849e-1,2.881282122e-1
3.624996621e1,-9.463919532e-3,2.009569248e-3,-2.755664098e-1,2.757361971e-1
3.625989921e1,-6.081561092e-5,-1.617772909e-2,-2.888875365e-1,2.893401655e-1
3.626983121e1,-2.667262694e-2,-1.395686522e-2,-3.230165648e-1,3.244162824e-1
3.627976321e1,-1.302551340e-2,-6.914341645e-3,-2.854441112e-1,2.858247938e-1
3.628969521e1,1.697748201e-4,-5.344062746e-3,-2.974186242e-1,2.974666802e-1
3.629962721e1,-1.703425939e-2,-1.592486442e-2,-2.728731823e-1,2.738677435e-1
3.630956021e1,1.799850636e-3,-6.344503071e-3,-2.643409252e-1,2.644231777e-1
3.631949221e1,8.854753864e-3,-9.865340022e-3,-2.686824828e-1,2.690093087e-1
3.632942421e1,5.846069050e-3,-6.220021332e-3,-2.367982006e-1,2.369520057e-1
3.633935621e1,-2.662397171e-3,2.969956147e-3,-2.344020116e-1,2.344359445e-1
3.634928921e1,1.147264824e-3,-1.281533341e-2,-2.188338000e-1,2.192117264e-1
3.635922121e1,-4.866386340e-3,-4.193732701e-3,-2.357503796e-1,2.358378905e-1
3.636915321e1,-1.784008336e-3,-7.717246581e-3,-2.189864123e-1,2.191296131e-1
3.637908521e1,1.461231982e-2,-7.681651656e-3,-2.074609655e-1,2.081167458e-1
3.638901821e1,8.717700611e-3,-3.789699236e-3,-1.778225988e-1,1.780764914e-1
3.639895021e1,8.363893814e-3,-4.502822002e-3,-1.561189038e-1,1.564076157e-1
3.640888221e1,-6.546981186e-3,-1.006647510e-2,-1.577666491e-1,1.582229834e-1
3.641881421e1,1.945920479e-2,-1.439185238e-2,-1.342655200e-1,1.364295273e-1
3.642874621e1,-7.885920480e-3,-3.346553380e-3,-1.386064929e-1,1.388709726e-1
3.643867921e1,-4.394639377e-4,-6.192594236e-3,-1.249848193e-1,1.251389084e-1
3.644861121e1,-9.049507258e-3,-3.264482226e-3,-8.876073360e-2,8.928055923e-2
3.645854321e1,-7.824168401e-4,-6.617522361e-3,-6.900357664e-2,6.932457982e-2
3.646847521e1,1.031635221e-2,-1.150246904e-2,-4.654909909e-2,4.904643252e-2
3.647840821e1,-6.467523007e-3,-1.023735085e-2,-1.616170406e-2,2.019487273e-2
3.648834021e1,-3.946322389e-4,-4.332403075e-3,1.800942421e-3,4.708380253e-3
3.649827221e1,-5.675316649e-3,-8.519237889e-3,4.057032108e-2,4.184181624e-2
3.650820421e1,3.102404717e-4,-4.884800501e-4,3.982246220e-2,3.982666641e-2
3.651813721e1,-2.246025167e-3,1.607938623e-3,7.440055668e-2,7.445181617e-2
3.652806921e1,-3.794724187e-3,8.619599864e-3,6.736401737e-2,6.801917575e-2
3.653800121e1,-4.021121068e-3,-2.162419120e-3,6.481989384e-2,6.498049021e-2
3.654793321e1,-1.345597354e-2,3.989719693e-3,7.020810306e-2,7.159719843e-2
3.655786521e1,-5.911324890e-3,1.582759964e-2,3.997098148e-2,4.339511531e-2
3.656779821e1,-1.445838274e-2,-3.774286341e-4,2.904370487e-2,3.244570967e-2
3.657773021e1,1.391093717e-3,5.704890769e-3,3.458335698e-2,3.507833377e-2
3.658766221e1,-1.162302675e-2,3.306509089e-4,2.171012700e-2,2.462790480e-2
3.659759421e1,3.672051430e-3,3.059738316e-3,1.287673831e-2,1.373522296e-2
3.660752721e1,-2.032531447e-2,-1.045409982e-2,3.877113283e-2,4.500674785e-2
3.661745921e1,-7.617076468e-3,-1.344173466e-2,2.050852418e-2,2.567683097e-2
3.662739087e1,4.569809167e-3,-6.099550417e-3,1.032910645e-2,1.283659266e-2
3.663732288e1,5.700715492e-4,-1.231931593e-2,-3.502716064e-2,3.713478840e-2
3.664725587e1,-9.493100792e-3,-1.257885008e-2,-1.077934206e-2,1.909294758e-2
3.665718787e1,-5.110936998e-3,1.941120280e-3,-4.326120973e-2,4.360529660e-2
3.666711987e1,8.965439829e-3,-6.941796150e-3,-5.823008180e-2,5.932377324e-2
3.667705187e1,-2.630109577e-3,-5.154128736e-3,-4.460840821e-2,4.498213648e-2
3.668698387e1,-6.426955664e-3,-5.484450739e-3,-5.493868411e-2,5.558456594e-2
3.669691687e1,-9.453732586e-3,-4.141646801e-3,-6.362004519e-2,6.445181493e-2
3.670684887e1,-6.665597437e-3,-4.239587663e-3,-5.478899539e-2,5.535556258e-2
3.671678087e1,-4.763895613e-3,-1.946770152e-2,-4.505922854e-2,4.931551663e-2
3.672671287e1,1.276739538e-3,-1.820056421e-2,-3.937222660e-2,4.339427184e-2
3.673664588e1,1.804872846e-2,1.671383654e-2,-2.964070559e-2,3.851857161e-2
3.674657787e1,7.657815116e-3,1.344517903e-2,-1.287381470e-2,2.012834013e-2
3.675650987e1,6.564248744e-3,-4.067871384e-3,-7.035954595e-3,1.044708554e-2
3.676644187e1,9.971795892e-3,2.736460380e-3,2.844670415e-3,1.072460155e-2
3.677637387e1,-1.373366604e-2,1.877184631e-3,1.047821045e-3,1.390091126e-2
3.678630688e1,-6.291791336e-3,1.068807067e-3,3.861910522e-2,3.914287004e-2
3.679623887e1,5.648273276e-3,-1.448702496e-3,1.571790040e-2,1.676466888e-2
3.680617088e1,-1.204143158e-2,1.749907192e-3,1.751416504e-2,2.132613952e-2
3.681610287e1,-1.525860161e-2,-1.399037708e-3,1.257385254e-2,1.982130160e-2
3.682603587e1,-9.756581811e-4,-6.031768396e-3,1.421925902e-2,1.547648106e-2
3.683596787e1,1.103777985e-2,-8.227443555e-3,-1.798018813e-3,1.388366966e-2
3.684589987e1,2.563121499e-2,-1.083069705e-2,7.334747314e-3,2.877606121e-2
3.685583188e1,-3.725882359e-3,-6.283143852e-3,-1.197392821e-2,1.402622732e-2
3.686576487e1,1.058676766e-2,-8.384806747e-3,-2.020680785e-2,2.430431479e-2
3.687569687e1,1.981437289e-2,-5.042017512e-3,-2.484715819e-2,3.217782752e-2
3.688562887e1,7.573907571e-3,-6.873401999e-4,-3.891672850e-2,3.965284693e-2
3.689556087e1,1.434634917e-2,1.921861013e-3,-2.948575437e-2,3.284693281e-2
3.690549387e1,1.089185984e-2,-1.025031522e-2,-4.206136107e-2,4.464145684e-2
3.691542587e1,-9.460196500e-3,2.737967866e-3,-2.290062010e-2,2.492850150e-2
3.692535787e1,-1.228017613e-2,-5.004211608e-3,-3.038330197e-2,3.315101655e-2
3.693528987e1,8.848723923e-3,-1.976176165e-3,-4.834594846e-2,4.918877839e-2
3.694522187e1,-1.854802129e-2,-3.511006320e-3,-3.981310666e-2,4.406177165e-2
3.695515488e1,5.527217640e-4,2.269386621e-3,-2.649256468e-2,2.659533042e-2
3.696508687e1,1.798681193e-3,6.001527328e-3,-4.325828612e-2,4.370964313e-2
3.697501888e1,-5.121014309e-3,-1.037652371e-2,-2.993657470e-2,3.209510144e-2
3.698495087e1,-1.151422286e-2,-5.644171089e-3,-1.511856079e-2,1.982435058e-2
3.699488387e1,2.425484438e-3,-1.179653831e-2,-1.347315431e-2,1.807116980e-2
3.700481587e1,1.193005582e-3,-8.783458946e-3,-1.437128663e-2,1.688509084e-2
3.701474787e1,3.065745416e-3,-8.009305866e-3,-1.062906861e-2,1.365741099e-2
3.702467988e1,-6.768015074e-4,-9.643904138e-3,8.082021475e-3,1.260087372e-2
3.703461287e1,-4.073978984e-3,-1.446434872e-2,-1.571848512e-2,2.174592981e-2
3.704454487e1,2.897962304e-3,-1.262724493e-4,9.879455566e-3,1.029649322e-2
3.705447687e1,-3.653513929e-3,-6.910988633e-3,4.491246343e-3,9.015609886e-3
3.706440887e1,4.368011705e-3,-1.163166510e-3,1.287498415e-2,1.364542778e-2
3.707434187e1,9.252761956e-5,5.201938860e-3,-4.039841294e-3,6.587036280e-3
3.708427387e1,6.996184392e-3,-3.781229910e-3,-8.081436753e-3,1.133816192e-2
3.709420587e1,9.358285926e-5,-6.577971429e-3,-1.317085326e-2,1.472242648e-2
3.710413787e1,-4.721411937e-3,8.838230912e-3,-2.035591185e-2,2.268852581e-2
3.711406987e1,4.139385573e-3,-8.075808808e-3,-1.197334349e-2,1.502378631e-2
3.712400288e1,7.027019318e-3,5.002384353e-4,-2.350171387e-2,2.453486894e-2
3.713393487e1,7.853500410e-3,-8.254075795e-4,-1.496945679e-2,1.692463893e-2
3.714386687e1,-4.906622493e-3,-5.486625172e-3,-3.113525391e-2,3.199346864e-2
3.715379887e1,7.787440578e-4,9.788631862e-3,-2.604525268e-2,2.783485123e-2
3.716373187e1,-5.041985535e-3,4.949604096e-3,-1.841229737e-2,1.972138163e-2
3.717366388e1,1.155172270e-3,-9.774890905e-3,-2.829116821e-2,2.995451742e-2
3.718359587e1,-1.860945360e-2,3.041986534e-3,-3.517626464e-2,3.991159029e-2
3.719352788e1,-6.183334622e-3,-1.850170495e-2,-3.382848144e-2,3.905013277e-2
3.720346087e1,-1.117515287e-2,-7.623691130e-3,-2.784151733e-2,3.095407559e-2
3.721339287e1,-1.891104659e-2,6.904127290e-3,-1.616638184e-2,2.581949958e-2
3.722332487e1,-1.011749663e-2,-7.917952258e-3,-3.817003906e-2,4.027418016e-2
3.723325687e1,-9.762077280e-3,3.724502781e-3,-8.831049800e-3,1.368055241e-2
3.724318887e1,-1.324765735e-2,-9.766174899e-3,-2.125521362e-2,2.688238649e-2
3.725312187e1,-3.619088447e-3,4.050165284e-3,-2.170486450e-2,2.237415435e-2
3.726305387e1,9.687845050e-3,-2.161377585e-3,-4.478967190e-4,9.936121288e-3
3.727298587e1,1.825658784e-2,-2.089155335e-3,-1.257385254e-2,2.226587832e-2
3.728291787e1,-1.303846864e-3,-1.343294556e-2,9.132181406e-3,1.629542207e-2
3.729285087e1,8.807610688e-3,-2.319334634e-4,-1.943614483e-3,9.022496130e-3
3.730278287e1,5.432849061e-3,-1.413725182e-2,-8.229956031e-3,1.723687658e-2
3.731271487e1,-2.694401541e-2,-2.769478876e-3,3.508329391e-6,2.708597408e-2
3.732264687e1,-1.539010000e-3,-1.867902176e-3,-5.684663057e-3,6.178430577e-3
3.733257987e1,-1.489849535e-2,5.514828851e-3,2.696151137e-3,1.611358842e-2
3.734251188e1,-2.083141839e-2,-2.625984550e-3,-2.392095923e-3,2.113210614e-2
3.735244387e1,-4.813501015e-3,-5.911416253e-3,-1.421750486e-2,1.613233023e-2
3.736237588e1,-1.196565532e-2,-1.691156379e-2,-1.376960814e-2,2.487528905e-2
3.737230887e1,-1.321458403e-2,-1.039451304e-2,-7.034200430e-3,1.822501326e-2
3.738224087e1,-5.334291500e-3,-4.245005473e-3,-3.517626464e-2,3.583077353e-2
3.739217287e1,1.513748202e-3,-3.651385177e-3,-1.482210696e-2,1.534010763e-2
3.740210487e1,-6.886192784e-3,1.847519148e-3,-1.736623049e-2,1.877282449e-2
3.741203787e1,1.359096657e-2,-4.921427825e-3,-2.679603517e-2,3.044605598e-2
3.742196987e1,5.455178116e-3,5.248405952e-3,-1.137809694e-2,1.366622930e-2
3.743190187e1,-6.670777705e-3,-3.356356602e-3,-1.766560793e-2,1.917910604e-2
3.744183387e1,-3.885913342e-3,-5.384618668e-3,-3.772506595e-2,3.830502632e-2
3.745176587e1,-1.701207651e-2,-1.381243899e-2,-3.188662112e-2,3.869044875e-2
3.746169887e1,-4.380816193e-3,1.005118098e-3,-2.545059085e-2,2.584442662e-2
3.747163087e1,-1.568396370e-2,-6.587628471e-3,-1.332580447e-2,2.160927188e-2
3.748156287e1,-1.467898265e-2,-5.943786073e-4,-2.739712894e-2,3.108743302e-2
3.749149487e1,-6.726554660e-3,1.160922641e-2,-1.811584353e-2,2.254339066e-2
3.750142787e1,-1.202884636e-2,-2.056456609e-3,-5.093509555e-3,1.322369079e-2
3.751135988e1,-4.246576913e-3,-8.708404452e-3,-1.452331424e-2,1.745841860e-2
3.752129187e1,1.416769389e-2,-4.268750651e-3,-1.586992800e-2,2.169793532e-2
3.753122387e1,1.765959626e-3,-1.678216673e-2,-1.766560793e-2,2.443017473e-2
3.754115687e1,6.681668144e-3,-2.008518577e-4,-5.689925551e-3,8.778398683e-3
3.755108887e1,7.933173291e-3,-4.781341329e-3,-1.392163575e-2,1.672149531e-2
3.756102088e1,-8.205630700e-3,-7.801647484e-3,-8.231710196e-3,1.399854033e-2
3.757095287e1,7.181056906e-3,2.517290292e-3,-5.970007181e-4,7.632872235e-3
3.758088587e1,-1.184879780e-2,3.998362608e-3,-2.993715942e-2,3.244401989e-2
3.759081787e1,-5.493641831e-3,-8.681379352e-3,-1.002972901e-2,1.435764298e-2
3.760074987e1,-7.995857270e-3,3.107913891e-3,-1.526941895e-2,1.751422329e-2
3.761068187e1,-1.235136598e-2,6.313595055e-3,-8.532257080e-3,1.628548848e-2
3.762061487e1,-4.898422686e-3,2.778669968e-3,-1.841288209e-2,1.925486376e-2
3.763054683e1,-7.900488270e-3,-1.674313657e-3,-2.036058962e-2,2.190375883e-2
3.764047883e1,-1.187738520e-3,-2.821345506e-3,-3.263564944e-2,3.277890065e-2
3.765041083e1,1.871647135e-2,-7.370643737e-3,-3.517977297e-2,4.052467292e-2
3.766034283e1,4.469716712e-3,-1.084821129e-2,-1.377604008e-2,1.809534017e-2
3.767027583e1,-1.413762184e-2,-1.643707138e-3,-1.826553226e-2,2.315607465e-2
3.768020783e1,-4.198954082e-3,-1.352750600e-2,-1.347549319e-2,1.955028263e-2
3.769013983e1,1.106903048e-2,-1.213492764e-2,-1.542027712e-2,2.252919996e-2
3.770007183e1,1.251652242e-2,-1.529686432e-3,-2.544942141e-2,2.840204788e-2
3.771000483e1,-1.740323240e-4,-7.543648230e-3,-2.634755373e-2,2.740676018e-2
3.771993683e1,2.207090934e-3,-7.518697064e-4,-1.601786256e-2,1.618667598e-2
3.772986883e1,-5.918926271e-3,1.076797653e-2,-2.365257204e-2,2.665383970e-2
3.773980083e1,-1.183883469e-2,2.433684245e-3,-8.532841802e-3,1.479493883e-2
3.774973383e1,2.098236792e-3,-7.253196929e-4,-2.305147827e-2,2.315813759e-2
3.775966583e1,-8.393001985e-3,8.031762829e-3,1.496887207e-4,1.161783556e-2
3.776959783e1,-3.269205680e-3,1.962040521e-2,1.002914429e-2,2.227625960e-2
3.777952983e1,-1.898385356e-3,3.348430884e-2,-2.993189692e-3,3.367138236e-2
3.778946283e1,-7.358423970e-3,3.150107034e-2,-7.932332754e-3,3.330744269e-2
3.779939483e1,-8.462529033e-3,2.649720591e-2,-7.483851314e-3,2.880493619e-2
3.780932683e1,-9.064234933e-4,1.599100191e-2,-2.739362061e-2,3.173238402e-2
3.781925883e1,4.152619466e-4,2.700518277e-3,-2.230478883e-2,2.247151188e-2
3.782919183e1,2.123786383e-3,4.539805641e-3,-2.649665773e-2,2.696651951e-2
3.783912383e1,-1.667726403e-3,-8.526144912e-3,-1.856315553e-2,2.049554102e-2
3.784905583e1,-2.727314970e-3,-1.291487312e-2,-2.275385499e-2,2.630532478e-2
3.785898783e1,1.426855379e-2,-1.438431496e-2,-2.634521484e-2,3.323507920e-2
3.786891983e1,1.738874684e-2,-1.386843522e-2,-1.751358032e-2,2.830949501e-2
3.787885283e1,1.040318793e-2,-1.403340893e-2,-1.721420288e-2,2.452532703e-2
3.788878483e1,3.012325619e-3,-2.514203145e-2,-2.365081787e-2,3.464905536e-2
3.789871683e1,-5.813388596e-3,-3.215007473e-2,-1.871109009e-2,3.765006885e-2
3.790864883e1,-1.464019460e-3,-6.397402100e-4,-3.742159545e-2,3.745568618e-2
3.791858183e1,6.039324095e-3,2.687087953e-3,-1.212303221e-2,1.380803343e-2
3.792851383e1,-1.704879063e-3,1.836671649e-2,-2.334968626e-2,2.975652426e-2
3.793844583e1,-8.184617269e-3,2.282389367e-2,-2.993774414e-2,3.852514252e-2
3.794837783e1,-1.622789637e-2,7.016750146e-3,-4.940312505e-3,1.835718091e-2
3.795831083e1,-1.777554472e-2,4.839091720e-3,3.890152574e-3,1.882870377e-2
3.796824283e1,-1.303554046e-2,2.673023572e-2,-4.791793227e-3,3.012294971e-2
3.797817483e1,-3.063030115e-2,3.857385325e-2,-2.829292238e-2,5.680358228e-2
3.798810683e1,-2.094808862e-2,3.721750936e-2,3.740463853e-3,4.287139477e-2
3.799803983e1,-2.192476549e-2,5.084037066e-2,-1.047996461e-2,5.634951897e-2
3.800797183e1,-3.456725429e-2,2.120198568e-2,-3.832206666e-2,5.579426547e-2
3.801790383e1,-2.320764004e-2,9.293436650e-3,-9.132181406e-3,2.661501941e-2
3.802783583e1,-3.380828113e-3,5.630393587e-3,-1.422276735e-2,1.566583677e-2
3.803776883e1,-2.128139818e-3,2.223522523e-3,-5.691679716e-3,6.470567942e-3
3.804770083e1,8.250005585e-3,4.269198328e-4,-2.275853276e-2,2.421147798e-2
3.805763283e1,2.109599576e-2,-1.016483624e-2,-6.592735648e-3,2.432753782e-2
3.806756483e1,7.485075574e-3,3.782070447e-3,-4.386698127e-2,4.466142025e-2
3.807749683e1,1.687648050e-2,-1.063809525e-3,-1.348075569e-2,2.162586550e-2
3.808742983e1,2.553331981e-2,-1.832499113e-2,-1.647569954e-2,3.548527013e-2
3.809736183e1,6.766206091e-3,-2.089516218e-2,-1.198620737e-2,2.502116133e-2
3.810729383e1,3.992020207e-2,-3.161943077e-2,-1.827254891e-2,5.410450054e-2
3.811722583e1,1.036251781e-2,-7.058402421e-3,-1.512850106e-2,1.964877513e-2
3.812715883e1,-6.090272530e-3,1.589450458e-2,-3.668367684e-2,4.044031209e-2
3.813709083e1,-2.162798275e-3,1.886151885e-2,-6.597413421e-3,2.009876746e-2
3.814702283e1,1.982521308e-3,2.328495576e-2,2.438756704e-2,3.377681130e-2
3.815695483e1,1.466601828e-2,-2.201082920e-2,-6.437667489e-2,6.959831150e-2
3.816688783e1,-1.220973546e-2,-3.682130568e-2,-3.005468845e-3,3.890911249e-2
3.817681983e1,-7.449969440e-3,-5.175865760e-2,-4.312321544e-2,6.777958683e-2
3.818675183e1,-9.349716101e-3,-4.849034728e-2,-4.042647958e-2,6.382030414e-2
3.819668383e1,-5.797875202e-3,-2.210338879e-2,-2.650484383e-2,3.499545541e-2
3.820661683e1,-8.066412150e-3,-2.410934921e-2,-2.410865486e-2,3.503648047e-2
3.821654883e1,-5.292780837e-4,-5.472448415e-2,-9.438575506e-3,5.553499805e-2
3.822648083e1,1.503533847e-2,-7.006289111e-2,7.026014328e-3,7.200163187e-2
3.823641283e1,6.763501754e-3,-6.658224463e-2,1.256449699e-2,6.809410284e-2
3.824634583e1,1.302424346e-2,-8.145651058e-2,4.480136633e-3,8.261274513e-2
3.825627783e1,2.295297096e-3,-5.704238439e-2,-2.785262704e-2,6.352063317e-2
3.826620983e1,-1.721479674e-2,-1.866477831e-2,3.284965754e-3,2.560301108e-2
3.827614183e1,-9.687849618e-3,1.171246631e-2,-2.650308967e-2,3.055241495e-2
3.828607483e1,-8.017807170e-3,1.834987834e-2,3.411967278e-2,3.956204415e-2
3.829600683e1,-8.338705106e-3,5.817208473e-2,-4.446749032e-2,7.369452584e-2
3.830593883e1,4.062229735e-3,5.421810614e-2,-1.737500131e-2,5.707885260e-2
3.831587083e1,-7.812565332e-4,6.528592606e-2,-3.758414805e-2,7.533545439e-2
3.832580283e1,2.371575851e-2,6.777726020e-2,1.933674216e-3,7.183267570e-2
3.833573583e1,7.101123640e-3,4.792744313e-2,-9.291810393e-3,4.933359406e-2
3.834566783e1,9.487322099e-3,3.388499843e-2,-1.722472787e-2,3.917771879e-2
