"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.343794238e1	-1.430480196e-2	1.620050582e-2	-1.060334086e-2	2.407310918e-2
9.344787538e1	-1.989473784e-2	4.267432743e-2	-9.106453657e-3	4.795650439e-2
9.345780838e1	-2.666418503e-2	7.519478216e-3	-1.284867167e-2	3.053865877e-2
9.346774038e1	-1.254353495e-2	2.542257446e-2	-2.003431499e-2	3.471341727e-2
9.347767338e1	1.027744881e-2	2.218947077e-2	-2.452439189e-2	3.463299532e-2
9.348760638e1	2.596260823e-3	2.342891604e-2	-1.434497416e-2	2.759407474e-2
9.349753938e1	-7.637083767e-3	2.030058714e-2	-2.617038310e-2	3.399011383e-2
9.350747138e1	1.108280341e-3	2.269264652e-2	-3.320575297e-2	4.023439476e-2
9.351740438e1	-1.866690478e-2	6.783916759e-3	-1.778781474e-2	2.666235574e-2
9.352733738e1	-2.092743835e-2	1.633443904e-2	-2.557104349e-2	3.685986760e-2
9.353727038e1	-3.227162829e-2	3.899457869e-3	-1.299836040e-2	3.500887226e-2
9.354720337e1	-1.615704000e-2	6.120837936e-3	-1.494314432e-2	2.284320820e-2
9.355713538e1	-2.243679429e-2	-1.025364082e-4	-2.018166482e-2	3.017813524e-2
9.356706838e1	-9.415071298e-3	1.195218388e-2	-2.167738259e-2	2.648409302e-2
9.357700138e1	-2.243867636e-2	-9.106873926e-3	-2.227672219e-2	3.290412894e-2
9.358693438e1	-1.544489938e-2	1.949393633e-2	-2.516641617e-3	2.499783902e-2
9.359686638e1	-3.065180338e-2	-4.206710779e-3	-1.918471456e-3	3.099854833e-2
9.360679938e1	-1.687877142e-2	4.623375144e-3	3.268593550e-4	1.750358133e-2
9.361673237e1	-1.356956370e-2	1.312645096e-3	-9.552011490e-3	1.664623140e-2
9.362666538e1	-6.385730510e-3	8.258502320e-3	-1.254520118e-2	1.632061541e-2
9.363659738e1	-4.048207838e-3	1.139902357e-2	-1.538928688e-2	1.957436782e-2
9.364653038e1	-1.375457668e-2	1.944609880e-2	1.335036278e-2	2.730515198e-2
9.365646338e1	-3.978146317e-3	1.270084219e-2	2.871567607e-3	1.361554042e-2
9.366639638e1	2.078979809e-3	9.000006923e-3	-1.194820046e-2	1.510237650e-2
9.367632838e1	-1.012817008e-2	9.528832762e-3	-1.329598367e-2	1.923958588e-2
9.368626137e1	-1.703430278e-2	2.340713516e-4	-9.253218770e-3	1.938670468e-2
9.369619438e1	-2.738960750e-2	1.597174721e-2	-2.796430886e-2	4.227635129e-2
9.370612738e1	-1.861117122e-2	2.220121545e-2	-2.212586403e-2	3.645303171e-2
9.371605938e1	-9.001811338e-3	1.628135271e-2	-3.080780983e-2	3.598939010e-2
9.372599238e1	2.447258465e-3	2.441014278e-2	-2.646625221e-2	3.608748606e-2
9.373592538e1	-9.201153426e-3	2.744254993e-2	-2.377185524e-2	3.745471762e-2
9.374585838e1	-2.089533120e-2	1.518792795e-2	-2.856189430e-2	3.851064564e-2
9.375579037e1	-1.332577250e-2	1.815345758e-2	-2.975998878e-2	3.731998348e-2
9.376572338e1	-1.632501725e-2	2.282599044e-2	-1.898298562e-2	3.388046297e-2
9.377565638e1	-1.308432132e-2	1.962021335e-2	3.171529770e-3	2.379518517e-2
9.378558938e1	-2.897623348e-2	2.253041826e-3	-6.260029078e-3	2.973022483e-2
9.379552138e1	-3.236693562e-2	1.935673690e-2	2.307837546e-2	4.421440036e-2
9.380545438e1	-2.683299140e-2	2.426048147e-2	9.103822410e-2	9.796192442e-2
9.381538738e1	-1.238612837e-2	1.626083264e-2	1.360939443e-1	1.376204655e-1
9.382532038e1	-1.228433542e-2	1.555423317e-2	1.826477212e-1	1.837199747e-1
9.383525238e1	-2.376628668e-2	5.300797918e-3	2.076457375e-1	2.090686183e-1
9.384518538e1	-4.957960133e-2	3.863547742e-3	2.461157387e-1	2.510896667e-1
9.385511838e1	-2.737839272e-2	5.127788857e-3	2.446176821e-1	2.461984586e-1
9.386505138e1	-1.363191649e-2	2.977082441e-3	2.160277212e-1	2.164778706e-1
9.387498338e1	1.041749991e-3	3.653596155e-5	1.869886941e-1	1.869915995e-1
9.388491638e1	-4.503765323e-3	-1.799302460e-3	1.311553860e-1	1.312450253e-1
9.389484938e1	-1.330884755e-2	-4.634466581e-4	1.066064358e-1	1.074349680e-1
9.390478238e1	-7.375696097e-3	4.060576069e-3	6.394573510e-2	6.449764498e-2
9.391471438e1	-1.166852768e-2	7.096459572e-3	4.209118187e-2	4.425134877e-2
9.392464738e1	-2.319863852e-2	3.437805119e-2	2.278133690e-2	4.731824747e-2
9.393458038e1	-1.469509447e-2	3.213371623e-2	-1.359302223e-2	3.785884010e-2
9.394451337e1	-2.657386153e-2	3.199848109e-2	-1.617339849e-3	4.162557744e-2
9.395444538e1	-2.647027902e-2	3.028165635e-2	-8.953256607e-3	4.120455299e-2
9.396437838e1	-1.607162040e-3	2.808685828e-2	7.512502670e-3	2.911858983e-2
9.397431138e1	-2.743855966e-2	2.264263455e-2	-7.203769684e-4	3.558205164e-2
9.398424438e1	-5.487735230e-3	7.742407881e-3	2.421916723e-3	9.794171652e-3
9.399417638e1	-1.528370124e-2	1.656290985e-2	2.667148948e-2	3.491833125e-2
9.400410938e1	-2.991450146e-2	2.286459577e-2	2.562425315e-2	4.554414877e-2
9.401404237e1	-2.509722716e-2	2.942999112e-2	4.119188011e-2	5.650456774e-2
9.402397538e1	-1.185070500e-2	1.349595388e-2	6.514266014e-2	6.757326506e-2
9.403390838e1	-1.178752766e-2	9.160202360e-3	5.975386620e-2	6.159041842e-2
9.404384038e1	-1.706678452e-2	-2.019518651e-3	5.720857322e-2	5.973419824e-2
9.405377338e1	-1.053067551e-2	-2.495290143e-3	7.142958641e-2	7.224477430e-2
9.406370638e1	-2.715853513e-3	1.857916228e-3	7.337612450e-2	7.344986971e-2
9.407363938e1	7.221599123e-3	-4.369838960e-3	8.160958886e-2	8.204493879e-2
9.408357137e1	-3.310615844e-3	1.938173831e-3	7.187923729e-2	7.198153547e-2
9.409350438e1	9.576186072e-5	6.991186850e-3	8.879406273e-2	8.906891400e-2
9.410343738e1	-1.985893050e-2	8.246835298e-3	9.598029077e-2	9.835956298e-2
9.411337038e1	-3.983195479e-2	8.613254721e-3	1.118472952e-1	1.190402882e-1
9.412330238e1	-2.278479955e-2	2.607010335e-2	1.179839480e-1	1.229593809e-1
9.413323538e1	-2.163481897e-2	1.393898553e-2	1.127448428e-1	1.156449752e-1
9.414316838e1	-3.347686735e-2	6.344160461e-3	1.429813796e-1	1.469851147e-1
9.415310138e1	-3.837322980e-2	3.298933747e-2	1.588483840e-1	1.667141573e-1
9.416303338e1	-2.834685381e-2	1.805958692e-2	1.610942996e-1	1.645632588e-1
9.417296638e1	-1.691550609e-2	2.425666250e-2	1.835470229e-1	1.859140383e-1
9.418289938e1	-2.314192510e-2	1.956411663e-2	2.065985012e-1	2.088091091e-1
9.419283238e1	2.641974172e-3	1.421089933e-2	2.059997463e-1	2.065062352e-1
9.420276438e1	-1.203820305e-2	2.138223524e-2	2.333933669e-1	2.346797436e-1
9.421269738e1	-5.664679741e-3	2.245117022e-2	2.573435622e-1	2.583831509e-1
9.422263038e1	-1.397146613e-2	6.596536338e-3	2.676720840e-1	2.681176247e-1
9.423256338e1	-1.294985020e-2	1.528650836e-2	2.708155471e-1	2.715555864e-1
9.424249538e1	-1.215345943e-2	1.915642408e-2	2.839869851e-1	2.848917037e-1
9.425242838e1	-1.152688345e-2	9.628495811e-3	2.824906826e-1	2.828896653e-1
9.426236138e1	-2.044164665e-2	8.915057844e-3	3.050936794e-1	3.059076534e-1
9.427229437e1	-3.018105227e-2	1.576252196e-2	3.330860549e-1	3.348218526e-1
9.428222638e1	-2.754643850e-2	3.660557996e-3	3.281451577e-1	3.293196782e-1
9.429215938e1	-3.119265255e-2	1.999795262e-2	3.571847695e-1	3.591014609e-1
9.430209238e1	-1.019107676e-2	2.633660847e-2	3.455102187e-1	3.466623519e-1
9.431202538e1	-1.235770427e-2	1.584847603e-2	3.598803359e-1	3.604410399e-1
9.432195738e1	-2.870442932e-2	5.851902561e-3	3.835311538e-1	3.846483263e-1
9.433189038e1	-3.012493498e-2	6.003432241e-3	3.700579995e-1	3.713306827e-1
9.434182337e1	-1.736052146e-2	9.461740530e-3	3.913132131e-1	3.918123824e-1
9.435175638e1	-1.528234678e-2	1.127086905e-2	3.839772964e-1	3.844465460e-1
9.436168838e1	-3.310494103e-2	5.350229731e-3	3.895163637e-1	3.909572351e-1
9.437162138e1	-3.256316909e-2	7.376152910e-3	4.109218508e-1	4.122760423e-1
9.438155438e1	-3.208093597e-2	1.894047910e-2	4.218485427e-1	4.234904027e-1
9.439148738e1	-1.389922104e-2	1.059521415e-2	4.399608779e-1	4.403078707e-1
9.440141938e1	-2.377192147e-2	1.489539815e-2	4.486422390e-1	4.495184487e-1
9.441135237e1	-6.744561115e-3	2.026454911e-2	4.619645351e-1	4.624579686e-1
9.442128625e1	-1.663870781e-2	2.009778012e-2	4.710943776e-1	4.718163626e-1
9.443121925e1	-8.798042724e-3	2.499697482e-2	4.808241445e-1	4.815538518e-1
9.444115225e1	-9.200271775e-3	2.276991656e-2	4.930974501e-1	4.937086281e-1
9.445108425e1	-4.056962673e-3	1.057436517e-2	5.049222744e-1	5.050492840e-1
9.446101725e1	-2.188263356e-4	1.590068070e-2	5.157010317e-1	5.159461538e-1
9.447095025e1	-1.222775219e-2	2.409864607e-2	5.329158193e-1	5.336005370e-1
9.448088325e1	-4.008666042e-3	9.151363014e-3	5.278264028e-1	5.279209489e-1
9.449081525e1	-5.768143481e-3	1.210851010e-2	5.371076882e-1	5.372751215e-1
9.450074825e1	-2.687769976e-2	2.736392315e-2	5.398020852e-1	5.411630865e-1
9.451068125e1	-1.830730216e-2	1.591394200e-2	5.567163259e-1	5.572445409e-1
9.452061425e1	-2.104621906e-2	6.406401331e-3	5.486331350e-1	5.490740406e-1
9.453054625e1	-1.769937103e-2	7.466725367e-3	5.601591665e-1	5.604884579e-1
9.454047925e1	-9.281602891e-3	1.675757188e-3	5.615069497e-1	5.615861562e-1
9.455041225e1	-2.557775180e-2	8.747114846e-3	5.604591286e-1	5.611106560e-1
9.456034525e1	-2.540816199e-2	7.984825219e-3	5.585125905e-1	5.591472489e-1
9.457027725e1	-1.665946885e-2	1.248870703e-2	5.656976491e-1	5.660806797e-1
9.458021025e1	-1.796385247e-2	1.755959517e-2	5.489319277e-1	5.495064154e-1
9.459014325e1	-1.510123499e-2	1.489998456e-2	5.519245327e-1	5.523320981e-1
9.460007625e1	-1.687088681e-2	2.073494390e-2	5.700356984e-1	5.706621261e-1
9.461000825e1	-2.675598631e-2	3.370652131e-2	6.517663246e-1	6.531855436e-1
9.461994125e1	-2.240524673e-2	2.858288032e-2	6.811053139e-1	6.820728881e-1
9.462987425e1	-2.682439873e-2	1.636101189e-2	6.694295937e-1	6.701665554e-1
9.463980725e1	-4.018995057e-2	2.967585740e-2	7.284069496e-1	7.301181911e-1
9.464973925e1	-3.132854321e-2	2.883696468e-2	7.210716176e-1	7.223277136e-1
9.465967225e1	-1.523656149e-2	2.268678103e-2	7.128387380e-1	7.133623968e-1
9.466960525e1	-3.055092520e-2	2.004709664e-2	7.230175710e-1	7.239403657e-1
9.467953825e1	-6.011357959e-3	1.715948573e-2	7.005630934e-1	7.007989956e-1
9.468947125e1	-1.395877699e-3	3.216559269e-2	7.203208351e-1	7.210399984e-1
9.469940325e1	-7.174105343e-3	9.493009429e-3	7.207704860e-1	7.208686971e-1
9.470933625e1	3.272236639e-4	7.884586584e-3	7.059501332e-1	7.059942382e-1
9.471926925e1	3.351667409e-3	2.829810265e-3	7.333431691e-1	7.333562880e-1
9.472920125e1	-1.560075737e-2	8.007368976e-3	7.480120790e-1	7.482175966e-1
9.473913425e1	-1.600592259e-2	1.015061562e-2	7.477127016e-1	7.479528786e-1
9.474906725e1	-2.718679135e-2	1.795907877e-2	7.746555018e-1	7.753404392e-1
9.475900025e1	-3.878898511e-2	2.214566690e-2	7.777977955e-1	7.790792172e-1
9.476893325e1	-2.670197266e-2	1.893501561e-2	7.771984559e-1	7.778875048e-1
9.477886525e1	-2.680502526e-2	2.658728044e-2	7.858798170e-1	7.867861715e-1
9.478879825e1	-4.054071955e-2	2.672012643e-2	7.914182997e-1	7.929063250e-1
9.479873125e1	-3.140575844e-2	3.042398124e-2	7.983045655e-1	7.995011693e-1
9.480866425e1	-2.527598066e-2	1.899881421e-2	8.265963185e-1	8.272008848e-1
9.481859625e1	-2.650752533e-2	2.051355370e-2	8.270447999e-1	8.277237195e-1
9.482852925e1	-3.877811294e-2	1.576088657e-2	8.340813392e-1	8.351310245e-1
9.483846225e1	-1.981613619e-2	2.391483793e-3	8.578818458e-1	8.581140133e-1
9.484839525e1	-2.190907394e-2	4.059648737e-3	8.529415333e-1	8.532325284e-1
9.485832725e1	-4.032720710e-3	2.738780994e-4	8.580303651e-1	8.580398856e-1
9.486826025e1	-1.682681913e-2	1.776853263e-2	8.753936720e-1	8.757356585e-1
9.487819325e1	-7.308869959e-3	2.124393946e-2	8.728477943e-1	8.731368716e-1
9.488812625e1	-3.692005738e-2	1.797305270e-2	8.948526210e-1	8.957942479e-1
9.489805825e1	-1.731853685e-2	1.116243061e-2	9.083246058e-1	9.085582651e-1
9.490799125e1	-1.707493294e-2	2.937246457e-2	9.021867836e-1	9.028262775e-1
9.491792425e1	-9.476930728e-3	3.108774071e-2	9.080258131e-1	9.086072513e-1
9.492785725e1	1.988575232e-3	3.109090186e-2	8.914103651e-1	8.919546163e-1
9.493778925e1	-1.729244251e-2	1.962773707e-2	9.081743324e-1	9.085509863e-1
9.494772225e1	-2.355348457e-2	2.001607899e-2	9.153588063e-1	9.158805349e-1
9.495765525e1	1.349579970e-2	3.474612884e-2	9.131128907e-1	9.138733946e-1
9.496758825e1	-5.913082481e-3	1.015042376e-2	9.042806715e-1	9.043569696e-1
9.497752025e1	1.157136569e-3	-4.055665322e-3	9.153576368e-1	9.153673528e-1
9.498745325e1	-1.992352167e-2	1.858177069e-2	8.941012537e-1	8.945162273e-1
9.499738625e1	-2.347924549e-2	1.534836093e-2	9.011360389e-1	9.015725194e-1
9.500731925e1	-4.315711102e-2	2.160027243e-2	9.111657679e-1	9.124429651e-1
9.501725225e1	-4.948574438e-2	7.655923907e-3	8.882645631e-1	8.896748766e-1
9.502718425e1	-4.116734921e-2	2.341828141e-2	9.126644093e-1	9.138924940e-1
9.503711725e1	-4.327817122e-2	2.209739540e-2	9.132631642e-1	9.145550295e-1
9.504705025e1	-2.454045346e-2	4.080370721e-2	9.122165126e-1	9.134583418e-1
9.505698325e1	-3.281515896e-2	2.595593646e-2	9.074270582e-1	9.083911114e-1
9.506691525e1	-1.185418592e-2	3.797565111e-2	9.005402076e-1	9.014185140e-1
9.507684825e1	1.040742488e-2	5.407879623e-2	9.056296241e-1	9.073025112e-1
9.508678125e1	7.387178109e-3	4.949614146e-2	8.958998573e-1	8.972964910e-1
9.509671425e1	-1.163538927e-2	3.254234067e-2	9.047314918e-1	9.053913289e-1
9.510664625e1	-1.513981862e-2	3.090598367e-2	8.903613746e-1	8.910262462e-1
9.511657925e1	-2.652076379e-2	4.769066288e-2	9.017377174e-1	9.033873262e-1
9.512651225e1	-1.537206043e-2	4.487741668e-2	8.944029701e-1	8.956600670e-1
9.513644525e1	-3.433087146e-2	3.520119297e-2	8.822787684e-1	8.836478699e-1
9.514637725e1	-1.406082689e-2	1.387741161e-2	8.933563185e-1	8.935747317e-1
9.515631025e1	-1.497972825e-2	-1.692074575e-3	8.911109877e-1	8.912384909e-1
9.516624325e1	-2.832298757e-3	1.776868338e-2	8.833271742e-1	8.835104101e-1
9.517617625e1	-2.800615756e-2	-9.302746514e-3	8.882663172e-1	8.887563987e-1
9.518610925e1	-4.620497217e-2	1.796617309e-2	8.863203639e-1	8.877057340e-1
9.519604125e1	-5.342158746e-2	-1.012886672e-2	8.896135157e-1	8.912736209e-1
9.520597425e1	-3.780370643e-2	9.261404872e-3	8.569813746e-1	8.578647739e-1
9.521590725e1	-5.904961018e-2	4.355828483e-2	8.908110255e-1	8.938279833e-1
9.522584025e1	-5.270917275e-2	-1.447364031e-3	8.697043312e-1	8.713013115e-1
9.523577225e1	-3.912598573e-2	3.326765580e-2	8.695546424e-1	8.710699489e-1
9.524570525e1	-1.379847648e-2	3.349122500e-2	8.589267433e-1	8.596901828e-1
9.525563825e1	-2.166210674e-4	4.102717135e-2	8.622198951e-1	8.631954722e-1
9.526557125e1	3.412099297e-3	1.620375377e-2	8.668596607e-1	8.670178057e-1
9.527550325e1	2.837142582e-2	-8.945321753e-3	8.426095033e-1	8.431344683e-1
9.528543625e1	1.872666515e-2	2.575717681e-2	8.830248731e-1	8.835989173e-1
9.529536925e1	-2.809984321e-2	-1.480218988e-2	8.408120692e-1	8.414116957e-1
9.530530225e1	-3.158672976e-2	5.980395125e-3	8.635647547e-1	8.641629315e-1
9.531523425e1	-3.083239554e-2	1.386327323e-2	8.565299696e-1	8.571968361e-1
9.532516725e1	-3.734827457e-2	3.426224434e-2	8.797323060e-1	8.811910833e-1
9.533510025e1	-1.660072489e-2	4.737101204e-2	8.569790357e-1	8.584478228e-1
9.534503325e1	-3.586884450e-2	6.229308355e-3	8.604218763e-1	8.611917229e-1
9.535496525e1	-2.537209198e-2	-1.834216733e-3	8.535356104e-1	8.539146009e-1
9.536489825e1	-4.131164753e-2	2.004836658e-3	8.676069349e-1	8.685922318e-1
9.537483125e1	-5.843150924e-2	-1.013889835e-2	8.473989576e-1	8.494716192e-1
9.538476425e1	-5.027435561e-2	-1.523894034e-2	8.610212159e-1	8.626223220e-1
9.539469625e1	-5.766986372e-2	-1.175336484e-2	8.388672853e-1	8.409294126e-1
9.540462925e1	-2.853977766e-2	1.276200498e-4	8.608703578e-1	8.613433160e-1
9.541456225e1	-7.653205865e-4	2.277647641e-2	8.183575916e-1	8.186748447e-1
9.542449471e1	-1.714400432e-2	1.560405785e-2	8.553295362e-1	8.556436285e-1
9.543442771e1	-1.744809151e-3	3.328728965e-2	8.996373975e-1	9.002547056e-1
9.544435971e1	-3.426511770e-3	5.676595727e-2	8.476954114e-1	8.496008624e-1
9.545429271e1	-2.978545615e-2	4.036648623e-2	8.318289918e-1	8.333403255e-1
9.546422571e1	-3.500867111e-2	4.780624588e-2	9.373589551e-1	9.392299266e-1
9.547415871e1	-4.870169214e-2	3.836510765e-2	8.247930372e-1	8.271198767e-1
9.548409071e1	-5.062915826e-2	4.890538538e-2	8.921529615e-1	8.949256701e-1
9.549402371e1	-1.755261505e-2	3.015741216e-2	8.457506275e-1	8.464701340e-1
9.550395671e1	-4.954729546e-3	7.174557360e-2	8.761386073e-1	8.790852267e-1
9.551388971e1	-1.724574815e-2	1.543247861e-2	8.909589601e-1	8.912594716e-1
9.552382171e1	-2.065059325e-2	5.343906972e-2	8.316822267e-1	8.336531097e-1
9.553375471e1	1.374173337e-3	2.329564063e-2	8.638658863e-1	8.641810255e-1
9.554368771e1	3.787136511e-3	8.198709972e-4	8.218033558e-1	8.218124909e-1
9.555362071e1	1.729839365e-3	3.327417453e-2	8.497957313e-1	8.504486745e-1
9.556355371e1	-1.057725223e-2	-1.559260096e-2	8.357249916e-1	8.359373595e-1
9.557348571e1	2.414259383e-2	2.104170802e-2	8.423124647e-1	8.429210559e-1
9.558341871e1	-1.856361463e-2	3.424732480e-3	8.250988466e-1	8.253147540e-1
9.559335171e1	-3.627487881e-2	1.542185313e-2	8.680589247e-1	8.689533918e-1
9.560328471e1	-3.330891978e-2	5.092006638e-2	8.177629298e-1	8.200235037e-1
9.561321671e1	-3.762059265e-2	2.928249510e-2	8.502442127e-1	8.515797055e-1
9.562314971e1	-2.492466578e-2	5.264687250e-2	8.503950709e-1	8.523876517e-1
9.563308271e1	-3.748100636e-2	5.780126619e-2	8.352765101e-1	8.381125584e-1
9.564301571e1	-1.405044808e-2	3.180174056e-2	8.239001673e-1	8.246334043e-1
9.565294771e1	-2.870869367e-2	8.407464707e-3	8.584776771e-1	8.589987175e-1
9.566288071e1	-4.361646462e-2	2.401536893e-2	8.625204420e-1	8.639563917e-1
9.567281371e1	-4.820699486e-2	1.515987502e-2	8.589279127e-1	8.604132120e-1
9.568274671e1	-2.843423999e-2	-2.475446612e-2	9.075767469e-1	9.083594229e-1
9.569267871e1	2.491098878e-3	-3.176445086e-3	8.250988466e-1	8.251087213e-1
9.570261171e1	-1.834204855e-2	-2.099715041e-2	8.602762806e-1	8.607279420e-1
9.571254471e1	-3.406363087e-2	-1.387996520e-2	8.533905995e-1	8.541829427e-1
9.572247771e1	-5.078560783e-2	2.544753477e-2	8.438105214e-1	8.457203740e-1
9.573240971e1	-5.092392188e-2	2.964080152e-2	9.039859718e-1	9.059042224e-1
9.574234271e1	-8.040953921e-2	1.744014752e-2	8.607253468e-1	8.646490475e-1
9.575227571e1	-4.257690277e-2	-4.150084150e-3	8.607253468e-1	8.617877572e-1
9.576220871e1	-5.105853575e-2	-1.305861413e-2	8.828781080e-1	8.844496905e-1
9.577214171e1	-3.412533041e-2	2.960609738e-3	8.505453444e-1	8.512348009e-1
9.578207371e1	-2.808148158e-4	6.794058024e-2	8.569825441e-1	8.596714966e-1
9.579200671e1	1.918203306e-2	8.502212442e-2	9.104214174e-1	9.145839870e-1
9.580193971e1	6.090701021e-2	1.071522916e-1	8.029455006e-1	8.123501428e-1
9.581187271e1	3.661814919e-2	3.659300388e-2	8.721011049e-1	8.736362366e-1
9.582180471e1	4.501391262e-2	4.466145342e-2	8.560838270e-1	8.584290400e-1
9.583173771e1	-5.479620391e-2	5.119433734e-3	8.732980299e-1	8.750304461e-1
9.584167071e1	-3.980645545e-2	2.131760524e-2	8.628192347e-1	8.640000150e-1
9.585160371e1	-7.685625935e-2	1.450881497e-2	8.935054225e-1	8.969221428e-1
9.586153571e1	-1.424437236e-2	-5.872271885e-3	7.894717616e-1	7.896220919e-1
9.587146871e1	-6.784490517e-2	3.646618783e-2	7.906692713e-1	7.944121164e-1
9.588140171e1	-5.201873536e-2	3.233469143e-3	7.906686866e-1	7.923846138e-1
9.589133471e1	-5.513494955e-3	2.800743207e-2	7.649216419e-1	7.654540699e-1
9.590126671e1	1.226643061e-2	1.526543097e-2	7.719558424e-1	7.722041966e-1
9.591119971e1	-4.646930743e-3	-1.163729761e-2	7.718061537e-1	7.719078698e-1
9.592113271e1	-2.210633753e-2	1.582872340e-2	7.728539747e-1	7.733320793e-1
9.593106571e1	-5.503652447e-2	-1.234937884e-2	7.243548292e-1	7.265476204e-1
9.594099871e1	-4.931428391e-2	-1.615395193e-2	6.828904688e-1	6.848592857e-1
9.595093071e1	-5.527526446e-2	-8.143216241e-3	7.230058765e-1	7.251614747e-1
9.596086371e1	-7.579608149e-2	3.448959596e-2	7.137251759e-1	7.185667713e-1
9.597079671e1	-1.046371803e-2	6.243065300e-2	6.746564198e-1	6.776196282e-1
9.598072971e1	-6.482909863e-2	3.789380837e-2	6.531012440e-1	6.574039760e-1
9.599066171e1	-3.709192669e-3	5.091765897e-2	6.858830738e-1	6.877804570e-1
9.600059471e1	-2.206970563e-2	3.820801398e-2	6.022070789e-1	6.038214058e-1
9.601052771e1	4.569366971e-2	7.470908410e-2	6.667229176e-1	6.724498550e-1
9.602046071e1	-1.315932785e-2	2.425960895e-2	5.760121375e-1	5.766729395e-1
9.603039271e1	-1.905846266e-2	1.272367830e-2	5.799052137e-1	5.803577982e-1
9.604032571e1	6.089802012e-3	1.885824349e-2	6.197224134e-1	6.200391832e-1
9.605025871e1	-2.022238977e-3	4.562062520e-2	5.532617909e-1	5.551431708e-1
9.606019171e1	-8.217733980e-3	-1.667106507e-2	6.275073963e-1	6.277825961e-1
9.607012471e1	-2.076636812e-2	1.395535774e-2	5.457779396e-1	5.463511264e-1
9.608005671e1	-3.736664305e-2	-1.653958494e-2	6.201720643e-1	6.215168648e-1
9.608998971e1	1.539573480e-2	8.540466023e-3	5.076067311e-1	5.079119625e-1
9.609992271e1	2.897664233e-2	2.968330347e-2	6.132863832e-1	6.146876703e-1
9.610985571e1	-3.903820440e-2	5.414012347e-2	5.073073536e-1	5.116794753e-1
9.611978771e1	2.699033632e-3	3.069265166e-2	4.546157545e-1	4.556586528e-1
9.612972071e1	-5.340551675e-2	-2.112891376e-3	3.905483973e-1	3.941886150e-1
9.613965371e1	-3.453910086e-2	-2.073696759e-3	3.817173475e-1	3.832823804e-1
9.614958671e1	-2.666755860e-2	-4.272386888e-2	2.969935316e-1	3.012335397e-1
9.615951871e1	-2.754283196e-2	1.132314682e-2	3.180996412e-1	3.194905366e-1
9.616945171e1	8.062259713e-4	-2.155711724e-2	2.931010401e-1	2.938938227e-1
9.617938471e1	-3.372206896e-2	4.693315609e-2	2.035866004e-1	2.116303451e-1
9.618931771e1	-1.023244923e-2	4.392501488e-3	2.896581995e-1	2.898721609e-1
9.619924971e1	-3.339706656e-2	-4.542486224e-2	2.700489771e-1	2.758717677e-1
9.620918271e1	-6.483552600e-2	-2.769818746e-2	2.703483546e-1	2.793905293e-1
9.621911571e1	-9.157778506e-2	3.200367507e-2	2.505900282e-1	2.687119055e-1
9.622904871e1	-4.343852654e-2	3.688440079e-2	2.555303407e-1	2.618074094e-1
9.623898171e1	-9.004666423e-4	6.699339526e-2	1.670648915e-1	1.799988995e-1
9.624891371e1	8.210456937e-3	4.747445294e-2	2.489446217e-1	2.535639169e-1
9.625884671e1	4.075134723e-2	6.936163180e-2	1.336843067e-1	1.560230821e-1
9.626877971e1	4.515802364e-3	1.892014175e-2	1.932610023e-1	1.942374301e-1
9.627871271e1	1.521464471e-2	2.786392861e-2	1.275470692e-1	1.314387264e-1
9.628864471e1	-1.650166484e-2	-7.862499640e-3	1.884703785e-1	1.893547132e-1
9.629857771e1	7.790414435e-3	-7.273465754e-3	6.842002451e-2	6.924517034e-2
9.630851071e1	-4.701422682e-2	-3.325280021e-2	1.544904542e-1	1.648738508e-1
9.631844371e1	2.813049997e-2	-2.661399947e-2	7.635294199e-2	8.561192526e-2
9.632837571e1	3.487761125e-2	-2.442339494e-2	1.125770277e-1	1.203600314e-1
9.633830871e1	2.478555458e-2	-7.957229102e-3	4.357111216e-2	5.075512807e-2
9.634824171e1	-7.779119259e-2	1.494447822e-3	5.315060556e-2	9.422680027e-2
