Time_s,Bx_nT,By_nT,Bz_nT,zAut_m
38553.3,435.845032,-2.32277604,0.149305741,22.6
38553.4,415.304209,-19.0640114,6.57044411,22.6
38553.5,416.684947,-34.6854083,19.5810113,22.6
38553.6,425.410256,-34.9855074,15.6767956,22.6
38553.7,417.49929,-37.8318819,17.9254266,22.6
38553.8,437.783148,-33.6625352,12.05123,22.6
38553.9,415.409346,-37.3263428,6.09407212,22.6
38554.0,410.686941,-31.3033995,20.991807,22.6
38554.1,416.68074,-34.453678,17.3713202,22.6
38554.2,411.746297,-42.2756265,27.2273116,22.6
38554.3,420.262545,-33.5810983,25.0548,22.6
38554.4,411.965228,-41.2514042,19.7463767,22.6
38554.5,413.139189,-32.85566,6.43542336,22.6
38554.6,416.827931,-38.0280109,17.7968035,22.6
38554.7,410.433717,-49.5748356,28.6712616,22.6
38554.8,424.424888,-40.2676064,28.5139646,22.6
38554.9,426.431927,-46.0273263,33.6780922,22.6
38555.0,424.868396,-44.5865496,31.7753553,22.6
38555.1,421.777877,-34.0538943,22.4032762,22.6
38555.2,422.924187,-46.1811873,19.5606171,22.6
38555.3,424.155734,-41.1161433,15.9375672,22.6
38555.4,421.85086,-31.5636122,3.69527834,22.6
38555.5,417.709995,-22.0655565,4.80260615,22.6
38555.6,429.469201,-10.5411577,1.82301354,22.6
38555.7,425.409948,-17.0807541,1.92043984,22.6
38555.8,427.997828,-28.3814344,12.1700003,22.6
38555.9,433.505041,-29.8327413,6.55873965,22.6
38556.0,425.977694,-42.5669238,14.1443924,22.6
38556.1,441.01774,-52.4119159,1.04250632,22.6
38556.2,423.045332,-75.6435298,13.4845419,22.6
38556.3,419.464875,-84.1710275,5.21292908,22.6
38556.4,409.701842,-73.1773765,6.47284933,22.472413793105307
38556.5,412.463499,-61.1870004,-4.51437224,22.344827586210613
38556.6,409.757127,-53.8002239,-22.423928,22.217241379315915
38556.7,408.686038,-45.3232211,-4.70737907,22.08965517242122
38556.8,416.450883,-47.8504424,-10.5723319,21.962068965526527
38556.9,416.931772,-44.222215,-5.0729884,21.834482758631832
38557.0,430.636234,-46.6728465,-4.76503821,21.706896551737135
38557.1,410.362896,-77.867211,17.3207583,21.57931034484244
38557.2,416.16206,-90.9695972,13.7932998,21.451724137947746
38557.3,402.156556,-103.28697,19.3320268,21.324137931053052
38557.4,404.013143,-98.5311272,19.2350608,21.196551724158354
38557.5,401.987635,-81.7962589,14.1367619,21.06896551726366
38557.6,403.071161,-77.4626668,-1.64491561,20.941379310368966
38557.7,419.646793,-70.1694064,-1.77644146,20.81379310347427
38557.8,406.639368,-65.9695969,2.83711284,20.686206896579574
38557.9,405.22521,-75.2446559,14.3638514,20.55862068968488
38558.0,404.577962,-77.4025621,15.2724059,20.431034482790185
38558.1,384.869532,-93.0637527,19.957739,20.30344827589549
38558.2,391.751917,-104.166148,22.1938183,20.175862069000793
38558.3,387.453535,-120.15598,17.8098081,20.0482758621061
38558.4,374.801979,-135.402914,20.2787258,19.920689655211405
38558.5,369.922599,-155.080561,9.94110059,19.79310344831671
38558.6,373.689115,-158.248788,18.2425484,19.665517241422013
38558.7,367.291622,-163.916158,12.9731827,19.53793103452732
38558.8,360.817718,-185.259994,19.285701,19.410344827632624
38558.9,355.271823,-198.924097,18.8363653,19.28275862073793
38559.0,338.14461,-193.882197,17.7934393,19.155172413843232
38559.1,331.246615,-198.518612,16.262216,19.027586206948538
38559.2,331.431762,-194.862621,7.81026702,18.900000000053844
38559.3,320.695698,-192.950518,5.27598859,18.77241379315915
38559.4,307.586248,-210.700118,15.8536864,18.64482758626445
38559.5,300.353767,-222.657829,14.966105,18.517241379369757
38559.6,286.706015,-239.420438,22.5353856,18.389655172475063
38559.7,276.290599,-258.356169,28.6210166,18.26206896558037
38559.8,253.161737,-278.331195,43.3261048,18.13448275868567
38559.9,242.465112,-281.408317,32.8892606,18.006896551790977
38560.0,232.574205,-302.443152,43.8983588,17.879310344896282
38560.1,227.552036,-307.851185,39.8242395,17.751724138001588
38560.2,217.451828,-324.056898,39.9259388,17.624137931106894
38560.3,207.628822,-328.069511,48.8417665,17.496551724212196
38560.4,196.263762,-330.593311,49.7683811,17.368965517317502
38560.5,186.40151,-325.854923,37.4885456,17.241379310422808
38560.6,182.678627,-323.961679,39.8666612,17.11379310352811
38560.7,161.806292,-328.543416,56.758694,16.986206896633416
38560.8,159.057909,-322.969229,34.1477524,16.85862068973872
38560.9,159.947681,-309.172347,26.3328668,16.731034482844027
38561.0,153.679012,-291.401806,22.6375004,16.603448275949333
38561.1,145.674514,-277.174427,7.32647493,16.475862069054635
38561.2,138.073972,-277.762149,-0.136593749,16.34827586215994
38561.3,135.720969,-261.735431,-2.92336407,16.220689655265247
38561.4,126.178183,-253.137883,-3.2822482,16.09310344837055
38561.5,116.2087,-267.939064,0.268877487,15.965517241475856
38561.6,117.244823,-269.448431,-3.40089896,15.83793103458116
38561.7,101.336051,-273.287769,-3.0964097,15.710344827686466
38561.8,85.255916,-288.290112,14.3425433,15.58275862079177
38561.9,71.0840167,-281.433672,13.7704999,15.455172413897074
38562.0,74.5245294,-265.867778,-9.83982845,15.32758620700238
38562.1,56.1744809,-273.442533,-13.629832,15.200000000107686
38562.2,48.977558,-278.38057,1.66438511,15.072413793212991
38562.3,37.0989044,-288.106163,1.64686559,14.944827586318294
38562.4,30.9365377,-291.026738,6.29740838,14.8172413794236
38562.5,41.2295604,-281.816197,-0.198112855,14.689655172528905
38562.6,35.4331633,-281.216485,-8.77690421,14.562068965634209
38562.7,31.6900448,-282.698619,5.0726508,14.434482758739515
38562.8,27.7147639,-279.483362,8.94315903,14.306896551844819
38562.9,17.4807733,-272.195154,3.3808916,14.179310344950125
38563.0,10.4703409,-284.323178,6.27827098,14.051724138055429
38563.1,2.77314163,-282.197395,21.7657936,13.924137931160734
38563.2,-1.48852601,-275.25428,19.8981799,13.79655172426604
38563.3,13.4918218,-248.995385,1.54912266,13.668965517371344
38563.4,1.40545759,-249.697798,-3.94125945,13.54137931047665
38563.5,0.506233058,-242.590631,-8.19131473,13.413793103581954
38563.6,-6.79680197,-257.96537,-5.84282337,13.28620689668726
38563.7,-22.4658717,-288.204161,18.8053658,13.158620689792563
38563.8,-32.6878834,-312.463696,17.514567,13.031034482897867
38563.9,-37.8614103,-317.73708,30.005318,12.903448276003173
38564.0,-42.2552625,-311.249915,33.6904753,12.775862069108477
38564.1,-44.3417228,-300.743007,34.4352415,12.648275862213783
38564.2,-48.2320702,-290.900326,40.504628,12.520689655319089
38564.3,-52.1707238,-286.6763,42.1860455,12.393103448424393
38564.4,-45.0341182,-259.1069,25.7654863,12.265517241529698
38564.5,-42.5382476,-258.339583,21.8537185,12.137931034635002
38564.6,-54.8311179,-245.97629,16.9270755,12.010344827740308
38564.7,-56.7286933,-231.44409,7.96742366,11.882758620845614
38564.8,-61.0125893,-237.993733,9.21204491,11.755172413950916
38564.9,-52.8381031,-259.947299,31.3825128,11.627586207056222
38565.0,-48.4143123,-267.183378,34.4364618,11.5
38565.1,-50.251757,-277.129639,39.6634825,11.5
38565.2,-50.984873,-262.223808,26.587665,11.5
38565.3,-56.6131249,-262.00128,14.9705822,11.5
38565.4,-56.6657332,-277.424277,23.5422113,11.5
38565.5,-61.7335186,-283.960351,28.3471957,11.5
38565.6,-54.7562281,-256.818803,18.3267904,11.5
38565.7,-51.584149,-271.858738,12.3425794,11.5
38565.8,-52.4278626,-247.285691,18.7768324,11.5
38565.9,-59.0734843,-251.861903,4.39731372,11.5
38566.0,-68.1400809,-253.105651,16.3436718,11.5
38566.1,-68.3634816,-230.629732,10.8545682,11.5
38566.2,-71.7108658,-210.486767,-13.0635593,11.5
38566.3,-81.0168685,-194.019441,-3.13265653,11.5
38566.4,-70.9454777,-196.091025,-15.808517,11.5
38566.5,-66.180137,-232.055495,0.174877232,11.5
38566.6,-74.9526708,-262.744738,15.3001227,11.5
38566.7,-67.804097,-290.371439,13.7390989,11.5
38566.8,-64.0447163,-307.845884,19.5097575,11.5
38566.9,-68.4616443,-312.222007,21.1424896,11.5
38567.0,-68.4817918,-309.991192,31.5899931,11.5
38567.1,-66.3464636,-295.854488,18.1629851,11.5
38567.2,-65.391185,-309.500591,31.5906927,11.5
38567.3,-68.8936909,-326.235214,41.8496798,11.5
38567.4,-59.09013,-333.514182,40.776163,11.5
38567.5,-72.887044,-355.36754,50.5712946,11.5
38567.6,-63.6199986,-355.495467,38.7831384,11.5
38567.7,-51.6596048,-328.58899,37.9562791,11.5
38567.8,-81.2276807,-344.819764,62.1678122,11.5
38567.9,-77.8282175,-364.997063,62.2145686,11.5
38568.0,-74.3354173,-363.637297,55.8566846,11.5
38568.1,-66.9926969,-347.637033,70.2952654,11.5
38568.2,-74.8449272,-346.431925,73.9233342,11.5
38568.3,-63.5996913,-351.835141,58.5431906,11.5
38568.4,-58.7672044,-342.773209,61.997083,11.5
38568.5,-64.0821794,-334.605146,45.2582586,11.5
38568.6,-61.4783793,-325.012737,42.2250431,11.5
38568.7,-57.1660647,-333.981086,45.2770636,11.5
38568.8,-55.8343454,-304.274944,42.7224746,11.5
38568.9,-72.1420807,-298.625722,46.3428814,11.5
38569.0,-71.9248805,-297.464226,46.0203829,11.5
38569.1,-69.256276,-305.015546,43.9476355,11.5
38569.2,-54.9428052,-295.51267,36.214859,11.5
38569.3,-50.2959398,-283.74512,35.9735856,11.5
38569.4,-63.202459,-303.510427,35.4513424,11.5
38569.5,-64.7695777,-267.637964,43.5646551,11.5
38569.6,-65.4372744,-251.134235,10.4833011,11.5
38569.7,-67.0356464,-244.144327,1.32333152,11.5
38569.8,-72.5226733,-243.902619,-7.43922282,11.5
38569.9,-64.2173676,-236.037515,-1.27765683,11.5
38570.0,-72.0698717,-238.528867,2.47999949,11.5
38570.1,-69.4896441,-206.085791,-10.6885837,11.5
38570.2,-51.2462837,-190.063863,-19.6808821,11.5
38570.3,-48.5123429,-173.746139,-19.0903053,11.5
38570.4,-55.0803929,-179.12777,-28.3537253,11.5
38570.5,-65.0118572,-190.364886,-14.6805204,11.5
38570.6,-60.5800222,-190.241804,-17.7129679,11.5
38570.7,-67.8210252,-207.147998,-10.9046886,11.5
38570.8,-71.0827844,-234.957924,-6.19851126,11.5
38570.9,-64.9543634,-249.124591,3.93112538,11.5
38571.0,-64.1069101,-237.606787,6.62573521,11.5
38571.1,-67.277,-219.377635,-3.81977381,11.5
38571.2,-69.7773772,-220.77855,-4.88927345,11.5
38571.3,-67.9513881,-243.81135,1.38478559,11.5
38571.4,-61.7353566,-259.379294,3.4866804,11.5
38571.5,-59.9071864,-265.474412,4.49932685,11.5
38571.6,-70.3654497,-265.599526,17.9604198,11.5
38571.7,-53.7821651,-247.650148,4.75689514,11.5
38571.8,-51.8906728,-213.95651,-7.06752447,11.5
38571.9,-58.8619211,-198.259168,-13.6580822,11.5
38572.0,-59.814646,-183.793358,-9.95960567,11.5
38572.1,-61.4196717,-178.024787,-19.8875078,11.5
38572.2,-64.4727097,-182.495183,-10.8662579,11.5
38572.3,-58.959445,-190.623081,-17.4053306,11.5
38572.4,-65.7944268,-180.990134,-6.70259467,11.5
38572.5,-80.4450815,-184.69614,-3.38069696,11.5
38572.6,-82.2146578,-207.093832,0.29223434,11.5
38572.7,-101.192794,-222.89261,11.4301763,11.5
38572.8,-92.767825,-221.279519,-0.891847165,11.5
38572.9,-85.8607628,-223.222932,-2.98495776,11.5
38573.0,-81.0784953,-217.446948,1.18923984,11.5
38573.1,-88.0080365,-225.315687,-1.04452339,11.5
38573.2,-76.8043599,-215.044602,2.6896263,11.5
38573.3,-82.9866391,-229.154549,14.3991326,11.5
38573.4,-84.142977,-214.703988,0.821679583,11.5
38573.5,-80.8042004,-210.847878,12.66709,11.5
38573.6,-97.2722677,-207.199016,2.84896731,11.5
38573.7,-100.9595,-185.394875,10.0996489,11.5
38573.8,-83.6005272,-178.797067,12.1990993,11.5
38573.9,-73.5195215,-155.745779,-11.6006183,11.5
38574.0,-76.500822,-148.020197,-27.8148018,11.5
38574.1,-75.575794,-149.850662,-26.3131608,11.5
38574.2,-78.3520389,-148.628209,-18.0239429,11.5
38574.3,-66.006565,-148.842432,-32.151295,11.5
38574.4,-53.4113964,-145.298541,-25.998121,11.5
38574.5,-54.1285868,-141.768606,-24.2859945,11.5
38574.6,-67.6979302,-156.32652,-19.5268459,11.5
38574.7,-61.7776597,-157.966149,-26.3510428,11.5
38574.8,-61.438621,-168.025187,-23.7269292,11.5
38574.9,-64.6361214,-188.214309,-32.283043,11.5
38575.0,-59.1293112,-181.181203,-21.9177915,11.5
38575.1,-65.2065333,-171.375456,-24.2223947,11.5
38575.2,-65.4951195,-169.649254,-30.3655996,11.5
38575.3,-70.652196,-178.626019,-16.7459178,11.5
38575.4,-74.3373863,-163.30873,-14.6737729,11.5
38575.5,-70.434397,-140.674067,-24.6268007,11.5
38575.6,-72.9300548,-124.675377,-38.8564107,11.5
38575.7,-67.4292071,-107.157711,-37.4949208,11.5
38575.8,-74.89309,-63.8108526,-47.5692058,11.5
38575.9,-81.6003503,-47.5127804,-46.4839444,11.5
38576.0,-84.0195447,-30.9514911,-52.2423123,11.5
38576.1,-76.9334606,-25.5024944,-58.8423482,11.5
38576.2,-67.2710867,-26.7198528,-47.7554706,11.5
38576.3,-66.0385141,-15.3847498,-56.0717537,11.5
38576.4,-75.8447105,-28.7548531,-65.664631,11.5
38576.5,-77.9536205,-33.4728221,-53.8492455,11.5
38576.6,-74.1283606,-42.5213888,-53.4794358,11.5
38576.7,-73.1975521,-52.4745388,-50.7475417,11.5
38576.8,-78.7053036,-57.1176588,-53.4335921,11.5
38576.9,-72.6468798,-57.4996898,-51.1665297,11.5
38577.0,-69.9838483,-73.1527398,-57.3654583,11.5
38577.1,-69.4261014,-76.2283293,-46.8216988,11.5
38577.2,-71.2998706,-84.8856142,-37.373909,11.5
38577.3,-74.5484073,-86.5170166,-42.1529584,11.5
38577.4,-80.3870052,-93.2525206,-30.6140509,11.5
38577.5,-84.6915539,-89.7220247,-32.8793239,11.5
38577.6,-84.8636846,-69.5980872,-42.9868977,11.5
38577.7,-72.5732258,-73.6336462,-43.3963441,11.5
38577.8,-69.9036564,-72.78688,-39.8350467,11.5
38577.9,-63.3975607,-59.9995825,-45.5799019,11.5
38578.0,-66.0448646,-67.4041415,-35.6598473,11.5
38578.1,-60.48059,-74.8506812,-40.8503742,11.5
38578.2,-63.6108207,-69.5010631,-55.694925,11.5
38578.3,-70.488655,-63.916414,-54.4092335,11.5
38578.4,-65.3233316,-59.0305979,-43.4054385,11.5
38578.5,-75.4738835,-51.4880377,-46.3690541,11.5
38578.6,-58.0727868,-20.9080711,-60.1596121,11.5
38578.7,-51.7189599,2.75171736,-82.539198,11.5
38578.8,-83.4910088,-17.0696157,-69.4144495,11.5
38578.9,-63.2692151,0.457454459,-72.2501472,11.5
38579.0,-76.1750029,5.8059667,-80.7692143,11.5
38579.1,-77.5327507,21.6187479,-81.5377743,11.5
38579.2,-65.3735937,37.0666318,-86.2557623,11.5
38579.3,-69.5115137,15.8263374,-76.1478155,11.5
38579.4,-78.7595572,8.39328799,-82.096489,11.5
38579.5,-90.5314528,-7.23638543,-82.7211819,11.5
38579.6,-89.4279124,-5.59918073,-77.428063,11.5
38579.7,-94.0706901,-3.78327891,-87.4522643,11.354430379748953
38579.8,-91.4729562,-8.94012694,-75.1712526,11.208860759497908
38579.9,-97.2862026,-6.68737514,-71.7096528,11.06329113924686
38580.0,-106.194994,-12.292341,-59.0493932,10.917721518995815
38580.1,-93.7014435,8.70598211,-63.4337347,10.772151898744768
38580.2,-98.447729,21.1757469,-51.8880569,10.626582278493723
38580.3,-105.43026,55.1151272,-63.5818195,10.481012658242676
38580.4,-105.436497,80.0744419,-68.9745523,10.33544303799163
38580.5,-92.3226542,120.788661,-88.6922394,10.189873417740584
38580.6,-111.171261,112.96905,-95.7052388,10.044303797489537
38580.7,-119.981134,104.782416,-85.405251,9.898734177238492
38580.8,-116.87387,101.3209,-80.6367768,9.753164556987445
38580.9,-123.035553,106.259586,-87.5881645,9.6075949367364
38581.0,-118.24886,114.530853,-80.8977067,9.462025316485352
38581.1,-107.973144,128.444239,-90.742524,9.316455696234307
38581.2,-120.957285,134.612773,-88.0559255,9.17088607598326
38581.3,-129.824871,140.932429,-79.7044556,9.025316455732213
38581.4,-133.435604,148.424739,-86.4014683,8.879746835481168
38581.5,-146.428629,150.131861,-91.6337264,8.734177215230122
38581.6,-146.733129,169.38359,-85.0723185,8.588607594979075
38581.7,-146.726745,164.190186,-71.8895349,8.443037974728028
38581.8,-154.340316,177.476092,-81.2356614,8.297468354476983
38581.9,-170.011635,178.731512,-71.3092549,8.151898734225936
38582.0,-170.410552,179.661794,-71.1308062,8.00632911397489
38582.1,-173.693976,196.856157,-69.0918527,7.860759493723844
38582.2,-180.269574,231.750426,-82.694705,7.715189873472798
38582.3,-178.804793,250.350404,-91.0734063,7.569620253221752
38582.4,-174.228407,279.363042,-114.457982,7.424050632970705
38582.5,-194.051854,280.986169,-116.460173,7.278481012719659
38582.6,-195.364487,313.35473,-119.916034,7.132911392468613
38582.7,-184.975388,326.978279,-127.00719,6.987341772217567
38582.8,-193.241836,332.463891,-123.927601,6.841772151966521
38582.9,-217.881437,340.700207,-117.492615,6.696202531715474
38583.0,-230.13919,346.588715,-123.375567,6.550632911464428
38583.1,-235.924125,346.304527,-123.164581,6.405063291213382
38583.2,-242.269532,329.19585,-117.809479,6.259493670962335
38583.3,-256.496868,326.187387,-109.824094,6.113924050711289
38583.4,-259.522383,352.44529,-124.592346,5.968354430460243
38583.5,-270.217129,343.842357,-127.199656,5.822784810209197
38583.6,-285.346126,338.476057,-128.560981,5.677215189958151
38583.7,-295.29984,354.592537,-136.775959,5.531645569707105
38583.8,-323.260312,335.380619,-135.41941,5.386075949456059
38583.9,-334.314566,341.6658,-135.73144,5.240506329205012
38584.0,-334.047293,362.145438,-136.180853,5.094936708953965
38584.1,-358.197538,378.555006,-142.682528,4.949367088702919
38584.2,-367.575281,391.149613,-157.025665,4.803797468451873
38584.3,-387.505171,376.130728,-157.359557,4.658227848200827
38584.4,-401.437767,358.137397,-152.330692,4.512658227949781
38584.5,-408.085146,375.917566,-158.563227,4.367088607698735
38584.6,-424.737797,371.519722,-151.376815,4.221518987447689
38584.7,-434.964482,357.99822,-150.990221,4.0759493671966425
38584.8,-452.503227,364.429134,-165.106008,3.9303797469455954
38584.9,-479.620438,354.661623,-160.681769,3.7848101266945493
38585.0,-491.371923,369.82258,-168.596012,3.639240506443503
38585.1,-494.937517,354.943094,-171.576339,3.493670886192458
38585.2,-500.004063,352.651014,-182.902309,3.348101265941411
38585.3,-517.860956,347.77677,-181.739752,3.202531645690364
38585.4,-503.861933,362.35479,-207.672615,3.0569620254393186
38585.5,-529.959536,343.564752,-196.76297,2.9113924051882716
38585.6,-527.272181,310.78455,-184.441178,2.7658227849372263
38585.7,-556.055288,298.6317,-179.652282,2.6202531646861793
38585.8,-541.157554,329.914484,-195.26676,2.474683544435134
38585.9,-549.125078,346.939261,-206.058146,2.329113924184087
38586.0,-551.554856,363.181912,-213.68934,2.1835443039330418
38586.1,-556.491658,363.484522,-215.711705,2.0379746836819947
38586.2,-565.11286,352.098083,-212.568857,1.8924050634309477
38586.3,-566.04503,356.223271,-215.473338,1.7468354431799025
38586.4,-563.03469,309.644547,-193.436627,1.6012658229288554
38586.5,-582.552302,313.553636,-198.556388,1.4556962026778102
38586.6,-566.68404,323.083824,-213.293998,1.3101265824267632
38586.7,-556.37135,340.386141,-202.935535,1.164556962175718
38586.8,-565.236149,345.143316,-202.470223,1.0189873419246709
38586.9,-551.916729,362.112301,-224.225295,0.8734177216736256
38587.0,-569.724997,359.57046,-224.739119,0.7278481014225786
38587.1,-567.674121,354.638444,-219.156764,0.5822784811715334
38587.2,-589.289163,329.42528,-201.377205,0.43670886092048633
38587.3,-571.572917,342.136382,-206.815263,0.2911392406694393
38587.4,-575.62246,317.967576,-200.936589,0.14556962041839405
38587.5,-581.1478,312.605118,-205.397331,0.0
38587.6,-572.862784,308.669423,-204.985583,0.0
38587.7,-575.248662,300.601672,-190.144738,0.0
38587.8,-565.900726,326.468654,-206.931417,0.0
38587.9,-584.451468,295.009635,-198.502425,0.0
38588.0,-559.367416,320.092355,-198.186624,0.0
38588.1,-579.009557,320.539905,-200.864446,0.0
38588.2,-585.684707,312.606146,-182.846166,0.0
38588.3,-577.834431,312.074471,-191.068746,0.0
38588.4,-590.293328,322.540182,-191.827714,0.0
38588.5,-572.612457,323.320388,-192.799926,0.0
38588.6,-577.464062,332.160779,-194.528002,0.0
38588.7,-565.683845,329.186472,-197.279667,0.0
38588.8,-556.634314,323.068308,-183.157608,0.0
38588.9,-568.073648,332.003193,-192.418087,0.0
38589.0,-566.377801,334.530351,-191.231844,0.0
38589.1,-572.169257,335.685001,-178.839363,0.0
38589.2,-576.962588,326.831813,-166.286556,0.0
38589.3,-569.00212,349.945349,-187.68698,0.0
38589.4,-588.512424,355.819069,-190.916018,0.0
38589.5,-596.684814,367.929598,-177.858164,0.0
38589.6,-589.506609,381.066221,-189.000654,0.0
38589.7,-588.452951,375.118427,-185.592562,0.0
38589.8,-578.541375,380.975417,-161.62196,0.0
38589.9,-553.906809,402.046702,-187.60548,0.0
38590.0,-559.994139,391.201495,-181.019255,0.0
38590.1,-564.447545,370.618451,-173.519721,0.0
38590.2,-565.437205,380.796943,-181.289877,0.0
38590.3,-557.533405,402.223602,-192.002985,0.0
38590.4,-568.529209,420.978232,-192.945013,0.0
38590.5,-566.441437,460.042225,-210.236396,0.0
38590.6,-580.484093,439.217589,-203.978968,0.0
38590.7,-573.198473,455.976702,-193.907658,0.0
