Time_s,Bx_nT,By_nT,Bz_nT,zAut_m,zTrue_m
2197.1,-44.3646506,57.0264289,-73.032952,15.2,15.2
2197.2,-46.7219465,78.9665483,-85.0251611,15.2,15.2
2197.3,-39.8272692,78.1019747,-85.6526933,15.2,15.2
2197.4,-30.5509466,46.8354468,-75.9611897,15.2,15.2
2197.5,-49.4251471,18.0623281,-67.1305649,15.2,15.2
2197.6,-50.2411,-22.9692231,-63.864314,15.2,15.2
2197.7,-40.0084618,-46.6113515,-51.4131801,15.2,15.2
2197.8,-40.3616805,-48.0771233,-60.2080314,15.2,15.2
2197.9,-49.1900464,-64.3467685,-55.9971813,15.2,15.2
2198.0,-48.2033187,-70.1165703,-44.145594,15.2,15.2
2198.1,-49.8673274,-72.536761,-42.6984072,15.2,15.2
2198.2,-57.2660664,-82.5653387,-23.5499117,15.2,15.2
2198.3,-59.9669673,-77.4254194,-21.8605914,15.2,15.2
2198.4,-57.8031208,-59.8190448,-17.8535574,15.2,15.2
2198.5,-46.3536787,-79.243603,-13.1048712,15.2,15.2
2198.6,-38.3793233,-59.8543152,-15.0624374,15.2,15.2
2198.7,-45.4433296,-43.7951347,-9.95255883,15.2,15.2
2198.8,-36.9752632,-11.1933433,-14.8124942,15.2,15.2
2198.9,-27.1371807,23.7783022,-25.9972807,15.2,15.2
2199.0,-24.1746644,44.3943263,-41.8420403,15.2,15.2
2199.1,-24.4256405,63.7657368,-52.3233548,15.2,15.2
2199.2,-35.0813552,67.1472045,-50.0357771,15.2,15.2
2199.3,-42.8354488,63.6656354,-48.8531981,15.2,15.2
2199.4,-29.1198013,86.5480462,-43.9566213,15.2,15.2
2199.5,-40.0633199,117.910609,-43.9707868,15.2,15.2
2199.6,-32.5682319,114.438415,-51.7417074,15.2,15.2
2199.7,-30.292896,125.879362,-55.6083942,15.2,15.2
2199.8,-29.3455864,145.615929,-58.7789762,15.2,15.2
2199.9,-36.0874696,166.778556,-58.4062717,15.2,15.2
2200.0,-31.9541237,147.292569,-55.7278133,15.2,15.2
2200.1,-33.8660714,144.1203,-49.4981033,15.2,15.2
2200.2,-19.5207051,151.492376,-72.7586243,15.2,15.2
2200.3,-25.390468,148.287192,-59.1321147,15.2,15.2
2200.4,-26.2885488,145.773854,-49.1996072,15.2,15.2
2200.5,-20.2071722,155.618539,-54.7257957,15.2,15.2
2200.6,-27.6140792,160.974493,-48.0886079,15.2,15.2
2200.7,-39.4490123,168.464426,-43.7649522,15.2,15.2
2200.8,-39.6833533,176.873871,-57.0252534,15.2,15.2
2200.9,-36.4769077,186.75277,-59.0756845,15.2,15.2
2201.0,-32.3255307,174.175183,-56.8922327,15.2,15.2
2201.1,-41.0908514,158.510292,-41.563205,15.2,15.2
2201.2,-37.5131214,154.756792,-27.9162695,15.2,15.2
2201.3,-33.1275914,158.136394,-18.930144,15.2,15.2
2201.4,-31.4332199,176.686675,-39.0251337,15.2,15.2
2201.5,-28.6471815,210.115561,-52.8412723,15.2,15.2
2201.6,-30.1772549,213.06244,-52.9195469,15.2,15.2
2201.7,-36.1773533,221.243193,-65.3244173,15.2,15.2
2201.8,-38.6300352,194.541601,-59.2010471,15.2,15.2
2201.9,-37.6140134,157.524503,-53.9424712,15.2,15.2
2202.0,-40.9314471,142.02468,-47.4773922,15.2,15.2
2202.1,-36.7610473,124.428394,-39.7908951,15.2,15.2
2202.2,-40.2643586,100.789445,-34.728911,15.2,15.2
2202.3,-42.3232797,84.7911825,-32.760289,15.2,15.2
2202.4,-52.4295585,80.434586,-36.1091705,15.2,15.2
2202.5,-48.3838199,88.4039279,-34.374086,15.2,15.2
2202.6,-59.3017145,85.9500592,-40.293568,15.2,15.2
2202.7,-64.1007435,63.3892859,-20.4788528,15.2,15.2
2202.8,-57.9749043,51.4081973,-19.7400557,15.2,15.2
2202.9,-69.1117897,35.0799248,-12.1388755,15.2,15.2
2203.0,-59.3537442,13.4073529,-12.2526586,15.2,15.2
2203.1,-51.2986244,21.8080269,-7.54473973,15.2,15.2
2203.2,-53.9451575,-0.798072272,-11.2113625,15.2,15.2
2203.3,-47.3053718,-1.60901791,-0.669073244,15.2,15.2
2203.4,-45.000592,-20.8555941,2.14408756,15.2,15.2
2203.5,-39.3861299,-25.139348,6.43944902,15.2,15.2
2203.6,-44.197939,-34.6092916,19.5494856,15.2,15.2
2203.7,-48.4515899,-21.7408923,17.2749157,15.2,15.2
2203.8,-47.9716819,-1.56257476,3.91466334,15.2,15.2
2203.9,-55.8611452,-4.87360073,13.5820533,15.2,15.2
2204.0,-53.9986623,-40.1265833,23.434984,15.2,15.2
2204.1,-56.9406423,-25.3380899,15.6131307,15.2,15.2
2204.2,-45.9994997,-30.724605,14.6770512,15.2,15.2
2204.3,-43.6544165,-40.5171324,19.1004499,15.2,15.2
2204.4,-45.7610598,-32.6322537,20.9099354,15.2,15.2
2204.5,-39.6651675,-45.7111127,21.9926916,15.2,15.2
2204.6,-36.5422761,-28.3813364,18.0094672,15.2,15.2
2204.7,-43.0689453,-12.3338953,15.1357387,15.2,15.2
2204.8,-40.6624166,8.27785212,16.0822268,15.2,15.2
2204.9,-55.3061616,11.1016667,25.5848561,15.2,15.2
2205.0,-57.3585027,8.30970564,15.6576032,15.2,15.2
2205.1,-66.4294967,2.86509836,29.082589,15.2,15.2
2205.2,-55.7240584,-10.0843362,24.5988566,15.2,15.2
2205.3,-52.2413842,-17.8998077,23.9980569,15.2,15.2
2205.4,-59.1966336,-9.78759488,39.6480516,15.2,15.2
2205.5,-48.0800211,-0.0552400602,29.7565429,15.2,15.2
2205.6,-47.7008161,-21.5197025,24.1511512,15.2,15.2
2205.7,-39.2003476,-30.3013073,22.689793,15.2,15.2
2205.8,-40.6089041,-48.734147,24.0007238,15.2,15.2
2205.9,-46.4678982,-55.8474334,20.8661709,15.2,15.2
2206.0,-60.3533437,-70.6836109,38.3827742,15.2,15.2
2206.1,-47.5133735,-78.9885997,26.0720242,15.2,15.2
2206.2,-48.1493641,-92.6886964,33.4577568,15.2,15.2
2206.3,-40.1220287,-88.0636453,29.0253237,15.2,15.2
2206.4,-39.5671483,-78.7876852,25.1006554,15.2,15.2
2206.5,-38.3135569,-58.9172607,14.9963473,15.2,15.2
2206.6,-36.1736621,-58.5818786,8.41265043,15.2,15.2
2206.7,-33.1471558,-46.9049718,0.228878645,15.2,15.2
2206.8,-31.6144596,-43.2692948,-3.84289542,15.2,15.2
2206.9,-27.3753986,-54.5884511,3.54370409,15.2,15.2
2207.0,-32.6257941,-51.8723889,9.76305901,15.2,15.2
2207.1,-41.3768302,-53.2525921,17.1831315,15.2,15.2
2207.2,-43.3208488,-57.6071055,23.8729048,15.2,15.2
2207.3,-43.4604426,-64.2342004,25.098581,15.2,15.2
2207.4,-41.6707709,-52.3504093,14.2417883,15.2,15.2
2207.5,-38.2548963,-49.3458168,20.8875165,15.2,15.2
2207.6,-36.8069177,-39.9157959,16.2900951,15.2,15.2
2207.7,-50.4895684,-40.6317386,10.5162321,15.2,15.2
2207.8,-36.1282957,-43.1978953,17.8068076,15.2,15.2
2207.9,-41.5455894,-57.185411,24.2734224,15.2,15.2
2208.0,-39.6627249,-66.8633994,18.1666078,15.2,15.2
2208.1,-36.625073,-57.824051,18.2068684,15.2,15.2
2208.2,-40.5327195,-42.894537,20.1035436,15.2,15.2
2208.3,-52.3745333,-39.9885097,11.6367672,15.2,15.2
2208.4,-55.1838814,-48.1209716,25.1825024,15.2,15.2
2208.5,-52.2448888,-60.307376,25.4790063,15.2,15.2
2208.6,-56.6763896,-45.6092397,13.7387429,15.2,15.2
2208.7,-56.4053871,-22.3169128,-1.71588426,15.2,15.2
2208.8,-47.0062768,5.93360355,-15.7217557,15.2,15.2
2208.9,-60.5118996,-4.2993143,-11.1651622,15.2,15.2
2209.0,-58.7619015,-9.88970658,-11.5381252,15.2,15.2
2209.1,-53.0807043,-3.18763129,-18.3811882,15.2,15.2
2209.2,-46.3901535,-8.16550008,-22.9816835,15.2,15.2
2209.3,-42.0380032,-8.79898788,-26.7443945,15.2,15.2
2209.4,-44.6512686,-16.4978859,-24.4771358,15.2,15.2
2209.5,-39.6232887,-16.1029559,-22.3119373,15.2,15.2
2209.6,-32.4881591,-30.6733364,-13.7400757,15.2,15.2
2209.7,-33.2445221,-49.2807145,0.632189422,15.2,15.2
2209.8,-34.374324,-40.6314331,-12.4999347,15.2,15.2
2209.9,-40.2299377,-33.1675582,-15.7140151,15.2,15.2
2210.0,-41.7587299,-32.4789374,-13.1387255,15.2,15.2
2210.1,-45.426835,-47.3833041,-11.2705957,15.2,15.2
2210.2,-46.6641776,-47.7357156,-3.43558054,15.2,15.2
2210.3,-49.810609,-42.8805411,-2.9341674,15.2,15.2
2210.4,-50.9439859,-40.8244985,-8.65971948,15.2,15.2
2210.5,-48.1651321,-45.8261206,1.41488873,15.2,15.2
2210.6,-53.5283215,-55.885623,-1.03967181,15.2,15.2
2210.7,-51.6546059,-62.8036219,-5.37208009,15.2,15.2
2210.8,-47.3512333,-85.1284789,8.34763514,15.2,15.2
2210.9,-57.744861,-89.5621569,13.3466918,15.2,15.2
2211.0,-71.9022609,-91.4975651,22.5969152,15.2,15.2
2211.1,-70.8844951,-98.765998,28.6032825,15.2,15.2
2211.2,-66.2242434,-95.7680043,18.4694188,15.2,15.2
2211.3,-59.0619036,-98.3257901,15.8020101,15.2,15.2
2211.4,-55.0518535,-95.095531,18.843382,15.2,15.2
2211.5,-53.97884,-87.2273993,12.6306159,15.2,15.2
2211.6,-54.6388348,-96.478612,11.2720924,15.2,15.2
2211.7,-54.8804516,-115.334388,17.0457983,15.2,15.2
2211.8,-53.2079458,-113.118565,13.9176965,15.2,15.2
2211.9,-54.0453301,-112.416212,11.0168574,15.2,15.2
2212.0,-53.0096193,-120.52564,24.2756711,15.2,15.2
2212.1,-59.4974797,-129.757562,29.7514595,15.2,15.2
2212.2,-55.9548778,-144.846309,27.6998428,15.2,15.2
2212.3,-56.6207893,-155.530461,32.6417312,15.2,15.2
2212.4,-55.9669979,-160.185319,31.0530445,15.2,15.2
2212.5,-52.8796563,-159.954673,26.0570305,15.2,15.2
2212.6,-37.2351461,-146.617604,19.6488949,15.2,15.2
2212.7,-32.242587,-120.547194,8.53175909,15.2,15.2
2212.8,-31.297216,-135.662356,5.39280296,15.2,15.2
2212.9,-27.0486079,-162.047903,20.8098597,15.2,15.2
2213.0,-21.4971354,-191.629715,30.9633406,15.2,15.2
2213.1,-27.0610318,-201.081679,37.1317567,15.2,15.2
2213.2,-33.6596031,-216.829718,50.1709838,15.2,15.2
2213.3,-38.4380722,-217.281705,49.843016,15.2,15.2
2213.4,-43.7398189,-217.108048,48.991082,15.2,15.2
2213.5,-43.8253155,-226.787396,62.2261535,15.2,15.2
2213.6,-41.1425044,-231.328619,52.5302289,15.2,15.2
2213.7,-51.9026318,-235.17578,60.6554249,15.2,15.2
2213.8,-50.1011138,-243.567044,67.4926165,15.2,15.2
2213.9,-49.9463427,-237.754362,58.8466664,15.2,15.2
2214.0,-54.6078468,-242.996812,65.0240458,15.2,15.2
2214.1,-50.1034069,-250.90217,73.0614533,15.2,15.2
2214.2,-57.3892654,-247.170791,72.3944048,15.2,15.2
2214.3,-50.961903,-237.309406,66.2685445,15.2,15.2
2214.4,-50.8532743,-235.10926,73.3934124,15.2,15.2
2214.5,-56.014699,-236.708284,62.0305604,15.2,15.2
2214.6,-53.4385436,-230.599699,65.9335668,15.2,15.2
2214.7,-53.2518321,-245.138805,72.2077451,15.2,15.2
2214.8,-66.1699727,-267.355673,94.121167,15.2,15.2
2214.9,-56.4582218,-276.994868,81.121796,15.2,15.2
2215.0,-55.997245,-274.275967,92.4645901,15.2,15.2
2215.1,-56.0396029,-262.555517,69.8476776,15.2,15.2
2215.2,-52.5658108,-244.338458,64.8079677,15.2,15.2
2215.3,-37.9639933,-242.899476,69.0477642,15.2,15.2
2215.4,-36.2509812,-232.352299,68.2990324,15.2,15.2
2215.5,-35.387637,-241.768652,69.0494337,15.2,15.2
2215.6,-46.56443,-254.622365,78.582263,15.2,15.2
2215.7,-50.5926616,-271.413864,78.9358773,15.2,15.2
2215.8,-57.3313881,-283.423015,94.1338884,15.2,15.2
2215.9,-39.4947972,-293.458842,90.3608147,15.2,15.2
2216.0,-45.2351331,-287.228917,87.30118,15.2,15.2
2216.1,-56.0297008,-289.075705,86.9902089,15.2,15.2
2216.2,-46.0530426,-278.22484,89.6761661,15.2,15.2
2216.3,-51.2981266,-280.850512,77.9797981,15.2,15.2
2216.4,-45.572534,-263.26264,65.6906397,15.2,15.2
2216.5,-32.3707015,-236.703185,51.0909642,15.2,15.2
2216.6,-38.3638231,-235.327513,44.6586954,15.2,15.2
2216.7,-45.4155247,-272.813512,47.2566421,15.2,15.2
2216.8,-37.5494272,-305.784848,62.7522923,15.2,15.2
2216.9,-40.6700138,-312.774257,80.115311,15.2,15.2
2217.0,-54.1182253,-324.575792,71.6386656,15.2,15.2
2217.1,-49.0794047,-339.796117,86.1011205,15.2,15.2
2217.2,-49.0234402,-355.018535,89.3508059,15.2,15.2
2217.3,-48.9606381,-363.84531,89.6069646,15.2,15.2
2217.4,-51.3107801,-364.681147,100.632178,15.2,15.2
2217.5,-52.010485,-360.840608,92.6290309,15.2,15.2
2217.6,-51.8165002,-357.685551,96.2380175,15.2,15.2
2217.7,-45.7762687,-356.390939,95.3328421,15.2,15.2
2217.8,-51.8796616,-357.179352,100.684903,15.2,15.2
2217.9,-45.6269369,-343.758354,79.789639,15.2,15.2
2218.0,-41.7797055,-314.458495,69.8432773,15.2,15.2
2218.1,-45.8171919,-308.290362,68.0375652,15.2,15.2
2218.2,-59.2564617,-326.814531,78.8058007,15.2,15.2
2218.3,-30.6169797,-323.068509,84.0790072,15.2,15.2
2218.4,-36.5991321,-335.523809,91.7286118,15.2,15.2
2218.5,-61.6907165,-353.955794,103.437936,15.2,15.2
2218.6,-73.4793919,-373.170195,116.154389,15.2,15.2
2218.7,-61.5955038,-368.9632,108.866569,15.2,15.2
2218.8,-48.9055889,-347.237084,101.748439,15.2,15.2
2218.9,-56.2014867,-353.171014,101.52756,15.2,15.2
2219.0,-51.5179299,-342.534675,95.2139662,15.2,15.2
2219.1,-56.3845126,-326.697692,91.2914059,15.2,15.2
2219.2,-53.1877377,-313.664972,92.3155922,15.2,15.2
2219.3,-61.7033529,-311.757986,87.4475236,15.2,15.2
2219.4,-66.9083474,-319.869254,86.947665,15.2,15.2
2219.5,-60.0884507,-334.144262,98.6308241,15.2,15.2
2219.6,-60.6006513,-331.002617,96.3824056,15.2,15.2
2219.7,-47.9326034,-333.71929,81.8070853,15.2,15.2
2219.8,-39.6316635,-341.027791,84.9434592,15.2,15.2
2219.9,-36.9975672,-343.866281,78.3471986,15.2,15.2
2220.0,-41.5159556,-359.348644,78.7979725,15.2,15.2
2220.1,-45.1271632,-377.283272,94.9286521,15.2,15.2
2220.2,-58.2431358,-385.633095,106.124774,15.2,15.2
2220.3,-65.3546079,-381.84813,106.16816,15.2,15.2
2220.4,-58.0891931,-371.470257,99.2106076,15.2,15.2
2220.5,-57.2002733,-343.664593,84.9248859,15.2,15.2
2220.6,-55.557435,-310.055804,74.6589956,15.2,15.2
2220.7,-51.04964,-295.940553,76.054229,15.2,15.2
2220.8,-43.1070972,-270.793431,63.8080107,15.2,15.2
2220.9,-46.0052386,-260.683739,66.0195113,15.2,15.2
2221.0,-45.4335613,-253.617553,70.4934354,15.2,15.2
2221.1,-46.1213565,-229.002249,60.742348,15.2,15.2
2221.2,-52.9156822,-216.425843,59.2913328,15.2,15.2
2221.3,-48.8744805,-223.430632,63.3917522,15.2,15.2
2221.4,-49.8733464,-221.235836,60.6516372,15.2,15.2
2221.5,-45.4682316,-233.474008,56.4939113,15.2,15.2
2221.6,-44.3431518,-256.145669,73.307961,15.2,15.2
2221.7,-47.0936573,-280.385545,74.083689,15.2,15.2
2221.8,-46.0530262,-290.191986,72.976707,15.2,15.2
2221.9,-49.4045596,-303.121097,88.046352,15.2,15.2
2222.0,-52.8288439,-281.31421,83.4157466,15.2,15.2
2222.1,-50.7418258,-270.169444,77.5107413,15.2,15.2
2222.2,-56.077351,-259.802913,79.1126081,15.2,15.2
2222.3,-49.35991,-263.274616,85.3558848,15.2,15.2
2222.4,-52.2824514,-254.46384,89.5620679,15.2,15.2
2222.5,-52.9354232,-247.268307,107.814023,15.2,15.2
2222.6,-44.746853,-239.069909,98.4220859,15.2,15.2
2222.7,-34.9431768,-243.721721,91.0409338,15.2,15.2
2222.8,-33.2188439,-246.435769,94.9779303,15.2,15.2
2222.9,-24.2187118,-238.150242,77.0892797,15.2,15.2
2223.0,-42.4957099,-258.805118,85.7518265,15.2,15.2
2223.1,-38.573453,-250.765821,88.7180903,15.2,15.2
2223.2,-35.0628139,-250.236809,80.1976456,15.2,15.2
2223.3,-37.1915534,-258.521835,82.3774092,15.2,15.2
2223.4,-41.7678856,-261.964675,92.6938323,15.2,15.2
2223.5,-37.8789738,-251.378753,83.7885774,15.2,15.2
2223.6,-44.1966593,-241.011581,73.5227632,15.2,15.2
2223.7,-47.8243278,-254.995024,95.3418767,15.2,15.2
2223.8,-55.9585497,-262.789769,99.0458701,15.2,15.2
2223.9,-49.9537841,-257.738292,83.9193417,15.2,15.2
2224.0,-54.8010951,-276.315356,91.5719937,15.2,15.2
2224.1,-38.2255059,-266.274879,75.8897832,15.2,15.2
2224.2,-41.5049739,-268.688582,89.4537409,15.2,15.2
2224.3,-45.76655,-267.053995,97.1574502,15.2,15.2
2224.4,-61.7730803,-289.097384,88.3230332,15.2,15.2
2224.5,-54.1534336,-292.810171,82.9390959,15.2,15.2
2224.6,-49.7189765,-307.268319,87.4787593,15.2,15.2
2224.7,-55.7883305,-313.585405,98.3913411,15.2,15.2
2224.8,-56.8782316,-330.307833,96.9413851,15.2,15.2
2224.9,-62.2972228,-349.374349,112.323575,15.2,15.2
2225.0,-50.3295183,-341.607986,106.110382,15.2,15.2
2225.1,-40.0412389,-338.82746,102.304258,15.2,15.2
2225.2,-50.1778187,-342.803552,107.525953,15.2,15.2
2225.3,-48.8849369,-342.342717,98.2017013,15.2,15.2
2225.4,-57.6337378,-340.971027,101.763183,15.2,15.2
2225.5,-51.4550405,-339.000393,100.312065,15.2,15.2
2225.6,-62.3854013,-339.873837,103.175951,15.2,15.2
2225.7,-67.6019643,-353.94776,106.27951,15.2,15.2
2225.8,-56.1789305,-352.547879,95.0483209,15.2,15.2
2225.9,-58.1431147,-354.040165,88.8240021,15.2,15.2
2226.0,-50.8058854,-356.642332,81.0068234,15.2,15.2
2226.1,-48.7196583,-357.688582,80.8826962,15.2,15.2
2226.2,-50.3523685,-356.704232,82.8064799,15.2,15.2
2226.3,-55.4904986,-358.524293,94.0204646,15.2,15.2
2226.4,-51.3669587,-361.651425,101.023535,15.2,15.2
2226.5,-51.6754212,-353.58618,94.8869436,15.2,15.2
2226.6,-61.2235928,-346.853047,89.6217955,15.2,15.2
2226.7,-47.9547386,-320.015407,77.2662817,15.2,15.2
2226.8,-54.8831027,-285.763874,67.2891091,15.2,15.2
2226.9,-62.813373,-275.233358,62.8813318,15.2,15.2
2227.0,-58.4048126,-291.827413,72.9470271,15.2,15.2
2227.1,-49.6347487,-292.73313,75.1317202,15.2,15.2
2227.2,-56.2624812,-296.297427,79.3584203,15.2,15.2
2227.3,-41.6850579,-301.11517,77.645719,15.2,15.2
2227.4,-46.8131447,-305.947251,79.7379024,15.2,15.2
2227.5,-45.3998928,-299.013548,75.335669,15.2,15.2
2227.6,-53.8121897,-303.508023,89.7040971,15.2,15.2
2227.7,-46.2283211,-287.224976,75.8569623,15.2,15.2
2227.8,-29.593585,-268.890372,66.4763652,15.2,15.2
2227.9,-34.4776791,-245.967166,68.0900675,15.2,15.2
2228.0,-37.7536788,-239.981309,66.9805224,15.2,15.2
2228.1,-38.1210132,-226.086956,64.7272943,15.2,15.2
2228.2,-33.0896744,-205.998413,57.0358991,15.2,15.2
2228.3,-29.5712434,-174.938043,32.1130124,15.2,15.2
2228.4,-47.6620583,-167.903044,33.0435395,15.2,15.2
2228.5,-51.6034508,-179.752566,52.2959512,15.2,15.2
2228.6,-50.7323298,-169.556442,46.5455843,15.2,15.2
2228.7,-45.7146511,-160.116556,47.0891487,15.2,15.2
2228.8,-27.5802389,-127.41888,32.6178414,15.2,15.2
2228.9,-33.3632707,-115.344294,24.1316295,15.2,15.2
2229.0,-26.1613224,-106.020733,19.8365106,15.2,15.2
2229.1,-23.7295218,-98.8398783,18.1475406,15.2,15.2
2229.2,-29.0853005,-78.979255,14.9706041,15.2,15.2
2229.3,-26.0769813,-64.9927717,12.3349782,15.2,15.2
2229.4,-33.0090199,-63.5503963,18.4278866,15.2,15.2
2229.5,-41.3731121,-76.905262,19.1816896,15.2,15.2
2229.6,-46.712972,-99.797694,26.3540691,15.2,15.2
2229.7,-43.0518558,-110.668511,32.4023722,15.2,15.2
2229.8,-47.8289626,-121.15707,26.8089946,15.2,15.2
2229.9,-53.8937575,-131.927412,40.3629263,15.2,15.2
2230.0,-54.0200739,-118.266808,50.4132307,15.2,15.2
2230.1,-53.7886074,-113.512582,41.6465748,15.2,15.2
2230.2,-50.9971376,-124.600387,40.0682364,15.2,15.2
2230.3,-52.5257849,-121.930602,39.3299998,15.2,15.2
2230.4,-47.7358194,-127.034275,39.005286,15.2,15.2
2230.5,-45.2671141,-117.569144,36.9686817,15.2,15.2
2230.6,-56.0343241,-133.942022,34.0042834,15.2,15.2
2230.7,-65.3615305,-119.669937,35.4733368,15.2,15.2
2230.8,-63.4537995,-130.309193,40.8184977,15.2,15.2
2230.9,-54.4437048,-132.349572,33.3678691,15.2,15.2
2231.0,-53.4647982,-130.229703,32.8576582,15.2,15.2
2231.1,-56.9660065,-139.72414,35.4337771,15.2,15.2
2231.2,-60.465598,-160.420084,38.7249233,15.2,15.2
2231.3,-59.5512957,-139.242368,39.3601674,15.2,15.2
2231.4,-71.3461406,-144.542167,40.5679547,15.2,15.2
2231.5,-61.1445388,-161.172258,39.7917872,15.2,15.2
2231.6,-59.4669455,-168.191651,44.1040739,15.2,15.2
2231.7,-55.4825533,-178.986733,53.1827026,15.2,15.2
2231.8,-49.2892882,-167.142138,42.4173747,15.2,15.2
2231.9,-46.0711577,-148.897173,27.09652,15.2,15.2
2232.0,-45.478286,-134.629139,8.16207801,15.2,15.2
2232.1,-38.9250085,-129.452949,20.0483732,15.2,15.2
2232.2,-40.8216085,-113.30581,14.7717415,15.2,15.2
2232.3,-42.1949652,-113.749523,15.3632734,15.2,15.2
2232.4,-25.1397779,-113.880717,16.4339232,15.2,15.2
2232.5,-32.3379463,-111.01809,11.5294303,15.2,15.2
2232.6,-26.3740257,-103.152284,11.6889403,15.2,15.2
2232.7,-26.7868668,-101.259344,15.6001363,15.2,15.2
2232.8,-36.0071303,-107.919623,19.2752274,15.2,15.2
2232.9,-39.5533859,-104.995409,23.110107,15.2,15.2
2233.0,-44.7642152,-108.974241,25.6258143,15.2,15.2
2233.1,-47.2799044,-109.241261,27.5371208,15.2,15.2
2233.2,-50.6982544,-120.83923,34.5569244,15.2,15.2
2233.3,-46.1438992,-129.691765,35.7651423,15.2,15.2
2233.4,-43.2117992,-120.84518,25.3021566,15.2,15.2
2233.5,-38.1634291,-124.077219,23.7729616,15.2,15.2
2233.6,-41.4917009,-135.764071,21.0915107,15.2,15.2
2233.7,-41.4734444,-143.948949,23.8862616,15.2,15.2
2233.8,-45.8339457,-130.145467,32.7093254,15.2,15.2
2233.9,-40.8467123,-109.216513,28.9076876,15.2,15.2
2234.0,-29.6231468,-107.243983,23.7977012,15.2,15.2
2234.1,-24.9340082,-103.909092,19.3044368,15.2,15.2
2234.2,-21.5958284,-114.68126,17.7813222,15.2,15.2
2234.3,-17.7495903,-100.575865,11.6587664,15.2,15.2
2234.4,-27.9673292,-98.0488849,16.8739875,15.2,15.2
2234.5,-31.7725756,-102.418094,24.4657654,15.2,15.2
2234.6,-35.2492713,-103.233965,26.2678246,15.2,15.2
2234.7,-36.7894046,-109.436207,34.1423093,15.2,15.2
2234.8,-40.2038395,-115.02407,39.0341132,15.057943925233774,15.057943925233774
2234.9,-46.5126627,-118.946146,41.1342633,14.915887850467547,14.915887850467547
2235.0,-45.878473,-109.074231,49.7805644,14.773831775701321,14.773831775701321
2235.1,-38.373301,-111.917158,40.8778325,14.631775700935096,14.631775700935096
2235.2,-48.2504649,-90.1151718,32.1731354,14.489719626168869,14.489719626168869
2235.3,-49.5594441,-82.9381021,31.6308872,14.347663551402643,14.347663551402643
2235.4,-45.0283125,-69.5256409,27.8418657,14.205607476636418,14.205607476636418
2235.5,-62.4996446,-33.0030538,15.6340755,14.063551401870193,14.063551401870193
2235.6,-73.5282977,-4.62022807,19.2505084,13.921495327103965,13.921495327103965
2235.7,-82.5437389,-6.84560197,11.7640535,13.77943925233774,13.77943925233774
2235.8,-87.1488083,-16.9038528,12.3409844,13.637383177571515,13.637383177571515
2235.9,-90.9131847,-21.5036982,14.4485583,13.495327102805287,13.495327102805287
2236.0,-98.4269379,-23.2176261,28.6547606,13.353271028039062,13.353271028039062
2236.1,-101.989303,-29.3708449,23.9625042,13.211214953272837,13.211214953272837
2236.2,-107.158238,-34.4908887,23.6762764,13.06915887850661,13.06915887850661
2236.3,-108.347516,-34.9257095,31.6407927,12.927102803740384,12.927102803740384
2236.4,-100.169564,-29.8776933,28.6844727,12.785046728974159,12.785046728974159
2236.5,-108.046731,-23.2131937,36.8494683,12.642990654207932,12.642990654207932
2236.6,-115.385034,-37.871684,45.6513879,12.500934579441706,12.500934579441706
2236.7,-115.245616,-34.9303889,36.6737655,12.35887850467548,12.35887850467548
2236.8,-114.718902,-34.0585617,35.8484181,12.216822429909254,12.216822429909254
2236.9,-122.196259,-33.5143566,38.2106189,12.074766355143028,12.074766355143028
2237.0,-114.409664,-33.3099146,29.6113757,11.932710280376803,11.932710280376803
2237.1,-120.92029,-39.3711667,36.7930183,11.790654205610576,11.790654205610576
2237.2,-125.683863,-42.814639,37.1396125,11.64859813084435,11.64859813084435
2237.3,-131.852917,-44.9065724,36.1196729,11.506542056078125,11.506542056078125
2237.4,-134.431185,-42.230662,37.562096,11.364485981311898,11.364485981311898
2237.5,-130.873211,-29.1390226,31.7530577,11.222429906545672,11.222429906545672
2237.6,-139.403514,-0.584780199,16.685498,11.080373831779447,11.080373831779447
2237.7,-151.044115,-4.47609493,19.4909795,10.93831775701322,10.93831775701322
2237.8,-145.598367,4.17714257,8.03321539,10.796261682246996,10.796261682246996
2237.9,-148.890755,34.5736329,0.75265791,10.654205607480769,10.654205607480769
2238.0,-153.183819,46.0568953,4.40329998,10.512149532714542,10.512149532714542
2238.1,-157.913238,51.0651725,8.46703989,10.370093457948318,10.370093457948318
2238.2,-175.746477,55.0916733,6.32990054,10.228037383182091,10.228037383182091
2238.3,-175.730135,55.1340653,2.6447097,10.085981308415864,10.085981308415864
2238.4,-175.121667,71.02074,2.44870713,9.94392523364964,9.94392523364964
2238.5,-179.659565,90.3127202,-9.08556929,9.801869158883413,9.801869158883413
